after,after_request_id,after_request_sequence,after_status,alias,before,before_request_id,before_request_sequence,before_status,block,both_measured,contribution,family,included,order_sequence,painter_id,status,template_id,weight
style_instruction,b0001-R1-claude_monet-style_instruction-gpt-image-2,859,measured,gpt-image-2,by_name,b0001-R1-claude_monet-by_name-gpt-image-2,858,measured,1,True,0.00425750007645323,color,True,858,claude_monet,conditional_joint_randomization,R1,0.015625
style_instruction,b0001-R4-claude_monet-style_instruction-gpt-image-2,881,measured,gpt-image-2,by_name,b0001-R4-claude_monet-by_name-gpt-image-2,880,measured,1,True,-0.004388234558658992,color,True,880,claude_monet,conditional_joint_randomization,R4,0.015625
style_instruction,b0001-B4-claude_monet-style_instruction-gpt-image-2,916,measured,gpt-image-2,by_name,b0001-B4-claude_monet-by_name-gpt-image-2,915,measured,1,True,0.010770485351107223,color,True,915,claude_monet,conditional_joint_randomization,B4,0.015625
style_instruction,b0001-W2-claude_monet-style_instruction-gpt-image-2,938,measured,gpt-image-2,by_name,b0001-W2-claude_monet-by_name-gpt-image-2,937,measured,1,True,0.007130287888882328,color,True,937,claude_monet,conditional_joint_randomization,W2,0.015625
style_instruction,b0001-W1-claude_monet-style_instruction-gpt-image-2,948,measured,gpt-image-2,by_name,b0001-W1-claude_monet-by_name-gpt-image-2,949,measured,1,True,0.003242104852143879,color,True,948,claude_monet,conditional_joint_randomization,W1,0.015625
style_instruction,b0002-W1-claude_monet-style_instruction-gpt-image-2,974,measured,gpt-image-2,by_name,b0002-W1-claude_monet-by_name-gpt-image-2,973,measured,2,True,0.00930321577018494,color,True,973,claude_monet,conditional_joint_randomization,W1,0.015625
style_instruction,b0002-W2-claude_monet-style_instruction-gpt-image-2,996,measured,gpt-image-2,by_name,b0002-W2-claude_monet-by_name-gpt-image-2,997,measured,2,True,0.0025278033320226545,color,True,996,claude_monet,conditional_joint_randomization,W2,0.015625
style_instruction,b0002-W3-claude_monet-style_instruction-gpt-image-2,1002,measured,gpt-image-2,by_name,b0002-W3-claude_monet-by_name-gpt-image-2,1003,measured,2,True,0.014616587407515105,color,True,1002,claude_monet,conditional_joint_randomization,W3,0.015625
style_instruction,b0002-R4-claude_monet-style_instruction-gpt-image-2,1019,measured,gpt-image-2,by_name,b0002-R4-claude_monet-by_name-gpt-image-2,1018,measured,2,True,0.007511109277748292,color,True,1018,claude_monet,conditional_joint_randomization,R4,0.015625
style_instruction,b0002-L3-claude_monet-style_instruction-gpt-image-2,1043,measured,gpt-image-2,by_name,b0002-L3-claude_monet-by_name-gpt-image-2,1042,measured,2,True,0.0055160736505196345,color,True,1042,claude_monet,conditional_joint_randomization,L3,0.015625
style_instruction,b0002-R1-claude_monet-style_instruction-gpt-image-2,1060,measured,gpt-image-2,by_name,b0002-R1-claude_monet-by_name-gpt-image-2,1059,measured,2,True,0.002169482301389719,color,True,1059,claude_monet,conditional_joint_randomization,R1,0.015625
style_instruction,b0002-L2-claude_monet-style_instruction-gpt-image-2,1108,measured,gpt-image-2,by_name,b0002-L2-claude_monet-by_name-gpt-image-2,1109,measured,2,True,0.00302979282996943,color,True,1108,claude_monet,conditional_joint_randomization,L2,0.015625
style_instruction,b0002-W4-claude_monet-style_instruction-gpt-image-2,1191,measured,gpt-image-2,by_name,b0002-W4-claude_monet-by_name-gpt-image-2,1193,measured,2,True,0.016646100782449505,color,True,1191,claude_monet,conditional_joint_randomization,W4,0.015625
style_instruction,b0002-R2-claude_monet-style_instruction-gpt-image-2,1222,measured,gpt-image-2,by_name,b0002-R2-claude_monet-by_name-gpt-image-2,1223,measured,2,True,0.002686163561446027,color,True,1222,claude_monet,conditional_joint_randomization,R2,0.015625
style_instruction,b0002-B2-claude_monet-style_instruction-gpt-image-2,1257,measured,gpt-image-2,by_name,b0002-B2-claude_monet-by_name-gpt-image-2,1259,measured,2,True,0.00842504122485404,color,True,1257,claude_monet,conditional_joint_randomization,B2,0.015625
style_instruction,b0002-L1-claude_monet-style_instruction-gpt-image-2,1343,measured,gpt-image-2,by_name,b0002-L1-claude_monet-by_name-gpt-image-2,1341,measured,2,True,0.0026246660117736353,color,True,1341,claude_monet,conditional_joint_randomization,L1,0.015625
style_instruction,b0002-L4-claude_monet-style_instruction-gpt-image-2,1348,measured,gpt-image-2,by_name,b0002-L4-claude_monet-by_name-gpt-image-2,1347,measured,2,True,-0.004890576783691945,color,True,1347,claude_monet,conditional_joint_randomization,L4,0.015625
style_instruction,b0002-R3-claude_monet-style_instruction-gpt-image-2,1350,measured,gpt-image-2,by_name,b0002-R3-claude_monet-by_name-gpt-image-2,1352,measured,2,True,0.0020890714870539506,color,True,1350,claude_monet,conditional_joint_randomization,R3,0.015625
style_instruction,b0002-B4-claude_monet-style_instruction-gpt-image-2,1363,measured,gpt-image-2,by_name,b0002-B4-claude_monet-by_name-gpt-image-2,1364,measured,2,True,0.012273817454483478,color,True,1363,claude_monet,conditional_joint_randomization,B4,0.015625
style_instruction,b0002-B3-claude_monet-style_instruction-gpt-image-2,1368,measured,gpt-image-2,by_name,b0002-B3-claude_monet-by_name-gpt-image-2,1370,measured,2,True,0.005055741456966453,color,True,1368,claude_monet,conditional_joint_randomization,B3,0.015625
style_instruction,b0002-B1-claude_monet-style_instruction-gpt-image-2,1413,measured,gpt-image-2,by_name,b0002-B1-claude_monet-by_name-gpt-image-2,1414,measured,2,True,0.017249496970359608,color,True,1413,claude_monet,conditional_joint_randomization,B1,0.015625
style_instruction,b0003-L4-claude_monet-style_instruction-gpt-image-2,1450,measured,gpt-image-2,by_name,b0003-L4-claude_monet-by_name-gpt-image-2,1451,measured,3,True,0.007872670051982944,color,True,1450,claude_monet,conditional_joint_randomization,L4,0.015625
style_instruction,b0003-B3-claude_monet-style_instruction-gpt-image-2,1458,measured,gpt-image-2,by_name,b0003-B3-claude_monet-by_name-gpt-image-2,1459,measured,3,True,0.0018371581452835961,color,True,1458,claude_monet,conditional_joint_randomization,B3,0.015625
style_instruction,b0003-L1-claude_monet-style_instruction-gpt-image-2,1528,measured,gpt-image-2,by_name,b0003-L1-claude_monet-by_name-gpt-image-2,1527,measured,3,True,0.007957649635935773,color,True,1527,claude_monet,conditional_joint_randomization,L1,0.015625
style_instruction,b0003-W1-claude_monet-style_instruction-gpt-image-2,1555,measured,gpt-image-2,by_name,b0003-W1-claude_monet-by_name-gpt-image-2,1554,measured,3,True,-0.0007001974997052698,color,True,1554,claude_monet,conditional_joint_randomization,W1,0.015625
style_instruction,b0003-R1-claude_monet-style_instruction-gpt-image-2,1683,measured,gpt-image-2,by_name,b0003-R1-claude_monet-by_name-gpt-image-2,1684,measured,3,True,0.002324208907761527,color,True,1683,claude_monet,conditional_joint_randomization,R1,0.015625
style_instruction,b0003-L3-claude_monet-style_instruction-gpt-image-2,1687,measured,gpt-image-2,by_name,b0003-L3-claude_monet-by_name-gpt-image-2,1688,measured,3,True,0.006183575581947487,color,True,1687,claude_monet,conditional_joint_randomization,L3,0.015625
style_instruction,b0003-B1-claude_monet-style_instruction-gpt-image-2,1731,measured,gpt-image-2,by_name,b0003-B1-claude_monet-by_name-gpt-image-2,1733,measured,3,True,0.0024885624459387717,color,True,1731,claude_monet,conditional_joint_randomization,B1,0.015625
style_instruction,b0003-W2-claude_monet-style_instruction-gpt-image-2,1749,measured,gpt-image-2,by_name,b0003-W2-claude_monet-by_name-gpt-image-2,1750,measured,3,True,0.016105355056297233,color,True,1749,claude_monet,conditional_joint_randomization,W2,0.015625
style_instruction,b0003-B2-claude_monet-style_instruction-gpt-image-2,1757,measured,gpt-image-2,by_name,b0003-B2-claude_monet-by_name-gpt-image-2,1756,measured,3,True,0.015040348860748343,color,True,1756,claude_monet,conditional_joint_randomization,B2,0.015625
style_instruction,b0003-W3-claude_monet-style_instruction-gpt-image-2,1761,measured,gpt-image-2,by_name,b0003-W3-claude_monet-by_name-gpt-image-2,1763,measured,3,True,-0.0013250182884821382,color,True,1761,claude_monet,conditional_joint_randomization,W3,0.015625
style_instruction,b0003-L2-claude_monet-style_instruction-gpt-image-2,1782,measured,gpt-image-2,by_name,b0003-L2-claude_monet-by_name-gpt-image-2,1784,measured,3,True,0.0012032821028429216,color,True,1782,claude_monet,conditional_joint_randomization,L2,0.015625
style_instruction,b0003-R4-claude_monet-style_instruction-gpt-image-2,1843,measured,gpt-image-2,by_name,b0003-R4-claude_monet-by_name-gpt-image-2,1842,measured,3,True,0.00517372650788285,color,True,1842,claude_monet,conditional_joint_randomization,R4,0.015625
style_instruction,b0003-R3-claude_monet-style_instruction-gpt-image-2,1868,measured,gpt-image-2,by_name,b0003-R3-claude_monet-by_name-gpt-image-2,1866,measured,3,True,0.0003093326351075523,color,True,1866,claude_monet,conditional_joint_randomization,R3,0.015625
style_instruction,b0003-B4-claude_monet-style_instruction-gpt-image-2,1882,measured,gpt-image-2,by_name,b0003-B4-claude_monet-by_name-gpt-image-2,1881,measured,3,True,0.008015243198092145,color,True,1881,claude_monet,conditional_joint_randomization,B4,0.015625
style_instruction,b0003-W4-claude_monet-style_instruction-gpt-image-2,1905,measured,gpt-image-2,by_name,b0003-W4-claude_monet-by_name-gpt-image-2,1906,measured,3,True,-0.0024567561918995215,color,True,1905,claude_monet,conditional_joint_randomization,W4,0.015625
style_instruction,b0003-R2-claude_monet-style_instruction-gpt-image-2,1919,measured,gpt-image-2,by_name,b0003-R2-claude_monet-by_name-gpt-image-2,1918,measured,3,True,0.00844178605584843,color,True,1918,claude_monet,conditional_joint_randomization,R2,0.015625
style_aspects,b0000-W2-claude_monet-style_aspects-gpt-image-2,17,measured,gpt-image-2,style_instruction,b0000-W2-claude_monet-style_instruction-gpt-image-2,16,measured,0,True,-0.002465940406126854,color,True,16,claude_monet,conditional_joint_randomization,W2,0.015625
style_aspects,b0000-L4-claude_monet-style_aspects-gpt-image-2,24,measured,gpt-image-2,style_instruction,b0000-L4-claude_monet-style_instruction-gpt-image-2,25,measured,0,True,-0.013384940800779246,color,True,24,claude_monet,conditional_joint_randomization,L4,0.015625
style_aspects,b0000-R4-claude_monet-style_aspects-gpt-image-2,30,measured,gpt-image-2,style_instruction,b0000-R4-claude_monet-style_instruction-gpt-image-2,32,measured,0,True,-0.009831826458031843,color,True,30,claude_monet,conditional_joint_randomization,R4,0.015625
style_aspects,b0000-L3-claude_monet-style_aspects-gpt-image-2,40,measured,gpt-image-2,style_instruction,b0000-L3-claude_monet-style_instruction-gpt-image-2,39,measured,0,True,0.002605915031859349,color,True,39,claude_monet,conditional_joint_randomization,L3,0.015625
style_aspects,b0000-R3-claude_monet-style_aspects-gpt-image-2,62,measured,gpt-image-2,style_instruction,b0000-R3-claude_monet-style_instruction-gpt-image-2,61,measured,0,True,0.0023432536183056463,color,True,61,claude_monet,conditional_joint_randomization,R3,0.015625
style_aspects,b0000-W4-claude_monet-style_aspects-gpt-image-2,117,measured,gpt-image-2,style_instruction,b0000-W4-claude_monet-style_instruction-gpt-image-2,118,measured,0,True,0.0024973838186107336,color,True,117,claude_monet,conditional_joint_randomization,W4,0.015625
style_aspects,b0000-B2-claude_monet-style_aspects-gpt-image-2,140,measured,gpt-image-2,style_instruction,b0000-B2-claude_monet-style_instruction-gpt-image-2,139,measured,0,True,0.008819847120933269,color,True,139,claude_monet,conditional_joint_randomization,B2,0.015625
style_aspects,b0000-B1-claude_monet-style_aspects-gpt-image-2,152,measured,gpt-image-2,style_instruction,b0000-B1-claude_monet-style_instruction-gpt-image-2,150,measured,0,True,0.02095181606066103,color,True,150,claude_monet,conditional_joint_randomization,B1,0.015625
style_aspects,b0000-R1-claude_monet-style_aspects-gpt-image-2,187,measured,gpt-image-2,style_instruction,b0000-R1-claude_monet-style_instruction-gpt-image-2,186,measured,0,True,-0.005238705149480716,color,True,186,claude_monet,conditional_joint_randomization,R1,0.015625
style_aspects,b0000-L1-claude_monet-style_aspects-gpt-image-2,297,measured,gpt-image-2,style_instruction,b0000-L1-claude_monet-style_instruction-gpt-image-2,299,measured,0,True,-0.005492497228990853,color,True,297,claude_monet,conditional_joint_randomization,L1,0.015625
style_aspects,b0000-W3-claude_monet-style_aspects-gpt-image-2,309,measured,gpt-image-2,style_instruction,b0000-W3-claude_monet-style_instruction-gpt-image-2,310,measured,0,True,-0.003485655375383756,color,True,309,claude_monet,conditional_joint_randomization,W3,0.015625
style_aspects,b0000-L2-claude_monet-style_aspects-gpt-image-2,372,measured,gpt-image-2,style_instruction,b0000-L2-claude_monet-style_instruction-gpt-image-2,373,measured,0,True,-0.008515481327765306,color,True,372,claude_monet,conditional_joint_randomization,L2,0.015625
style_aspects,b0000-B4-claude_monet-style_aspects-gpt-image-2,395,measured,gpt-image-2,style_instruction,b0000-B4-claude_monet-style_instruction-gpt-image-2,394,measured,0,True,-0.006921944204670037,color,True,394,claude_monet,conditional_joint_randomization,B4,0.015625
style_aspects,b0000-B3-claude_monet-style_aspects-gpt-image-2,400,measured,gpt-image-2,style_instruction,b0000-B3-claude_monet-style_instruction-gpt-image-2,399,measured,0,True,-0.012667237705957027,color,True,399,claude_monet,conditional_joint_randomization,B3,0.015625
style_aspects,b0000-W1-claude_monet-style_aspects-gpt-image-2,424,measured,gpt-image-2,style_instruction,b0000-W1-claude_monet-style_instruction-gpt-image-2,425,measured,0,True,0.003141973545422623,color,True,424,claude_monet,conditional_joint_randomization,W1,0.015625
style_aspects,b0000-R2-claude_monet-style_aspects-gpt-image-2,460,measured,gpt-image-2,style_instruction,b0000-R2-claude_monet-style_instruction-gpt-image-2,459,measured,0,True,-0.0014772330641419362,color,True,459,claude_monet,conditional_joint_randomization,R2,0.015625
style_aspects,b0001-B2-claude_monet-style_aspects-gpt-image-2,511,measured,gpt-image-2,style_instruction,b0001-B2-claude_monet-style_instruction-gpt-image-2,512,measured,1,True,0.0019434654037878488,color,True,511,claude_monet,conditional_joint_randomization,B2,0.015625
style_aspects,b0001-B1-claude_monet-style_aspects-gpt-image-2,525,measured,gpt-image-2,style_instruction,b0001-B1-claude_monet-style_instruction-gpt-image-2,526,measured,1,True,0.000690680062124388,color,True,525,claude_monet,conditional_joint_randomization,B1,0.015625
style_aspects,b0001-W3-claude_monet-style_aspects-gpt-image-2,572,measured,gpt-image-2,style_instruction,b0001-W3-claude_monet-style_instruction-gpt-image-2,570,measured,1,True,-0.002364504655179109,color,True,570,claude_monet,conditional_joint_randomization,W3,0.015625
style_aspects,b0001-L1-claude_monet-style_aspects-gpt-image-2,622,measured,gpt-image-2,style_instruction,b0001-L1-claude_monet-style_instruction-gpt-image-2,621,measured,1,True,0.013761273697826988,color,True,621,claude_monet,conditional_joint_randomization,L1,0.015625
style_aspects,b0001-R3-claude_monet-style_aspects-gpt-image-2,661,measured,gpt-image-2,style_instruction,b0001-R3-claude_monet-style_instruction-gpt-image-2,662,measured,1,True,0.003489023775151888,color,True,661,claude_monet,conditional_joint_randomization,R3,0.015625
style_aspects,b0001-R2-claude_monet-style_aspects-gpt-image-2,669,measured,gpt-image-2,style_instruction,b0001-R2-claude_monet-style_instruction-gpt-image-2,671,measured,1,True,-0.0019108907217846097,color,True,669,claude_monet,conditional_joint_randomization,R2,0.015625
style_aspects,b0001-L2-claude_monet-style_aspects-gpt-image-2,683,measured,gpt-image-2,style_instruction,b0001-L2-claude_monet-style_instruction-gpt-image-2,681,measured,1,True,0.0023925944164366678,color,True,681,claude_monet,conditional_joint_randomization,L2,0.015625
style_aspects,b0001-L4-claude_monet-style_aspects-gpt-image-2,699,measured,gpt-image-2,style_instruction,b0001-L4-claude_monet-style_instruction-gpt-image-2,700,measured,1,True,0.0003639623345158549,color,True,699,claude_monet,conditional_joint_randomization,L4,0.015625
style_aspects,b0001-L3-claude_monet-style_aspects-gpt-image-2,712,measured,gpt-image-2,style_instruction,b0001-L3-claude_monet-style_instruction-gpt-image-2,711,measured,1,True,-0.0033096289632076337,color,True,711,claude_monet,conditional_joint_randomization,L3,0.015625
style_aspects,b0001-W4-claude_monet-style_aspects-gpt-image-2,780,measured,gpt-image-2,style_instruction,b0001-W4-claude_monet-style_instruction-gpt-image-2,781,measured,1,True,0.005081796107222834,color,True,780,claude_monet,conditional_joint_randomization,W4,0.015625
style_aspects,b0001-B3-claude_monet-style_aspects-gpt-image-2,786,measured,gpt-image-2,style_instruction,b0001-B3-claude_monet-style_instruction-gpt-image-2,788,measured,1,True,0.004380666686725862,color,True,786,claude_monet,conditional_joint_randomization,B3,0.015625
style_aspects,b0001-R1-claude_monet-style_aspects-gpt-image-2,860,measured,gpt-image-2,style_instruction,b0001-R1-claude_monet-style_instruction-gpt-image-2,859,measured,1,True,0.00042340674115076,color,True,859,claude_monet,conditional_joint_randomization,R1,0.015625
style_aspects,b0001-R4-claude_monet-style_aspects-gpt-image-2,879,measured,gpt-image-2,style_instruction,b0001-R4-claude_monet-style_instruction-gpt-image-2,881,measured,1,True,0.013451497895941113,color,True,879,claude_monet,conditional_joint_randomization,R4,0.015625
style_aspects,b0001-B4-claude_monet-style_aspects-gpt-image-2,917,measured,gpt-image-2,style_instruction,b0001-B4-claude_monet-style_instruction-gpt-image-2,916,measured,1,True,-0.0007940936667248794,color,True,916,claude_monet,conditional_joint_randomization,B4,0.015625
style_aspects,b0001-W2-claude_monet-style_aspects-gpt-image-2,936,measured,gpt-image-2,style_instruction,b0001-W2-claude_monet-style_instruction-gpt-image-2,938,measured,1,True,0.019001667039559224,color,True,936,claude_monet,conditional_joint_randomization,W2,0.015625
style_aspects,b0001-W1-claude_monet-style_aspects-gpt-image-2,950,measured,gpt-image-2,style_instruction,b0001-W1-claude_monet-style_instruction-gpt-image-2,948,measured,1,True,0.01009245395601556,color,True,948,claude_monet,conditional_joint_randomization,W1,0.015625
style_aspects,b0002-W1-claude_monet-style_aspects-gpt-image-2,972,measured,gpt-image-2,style_instruction,b0002-W1-claude_monet-style_instruction-gpt-image-2,974,measured,2,True,8.438820738355945e-05,color,True,972,claude_monet,conditional_joint_randomization,W1,0.015625
style_aspects,b0002-W2-claude_monet-style_aspects-gpt-image-2,998,measured,gpt-image-2,style_instruction,b0002-W2-claude_monet-style_instruction-gpt-image-2,996,measured,2,True,0.014716344212550123,color,True,996,claude_monet,conditional_joint_randomization,W2,0.015625
style_aspects,b0002-W3-claude_monet-style_aspects-gpt-image-2,1004,measured,gpt-image-2,style_instruction,b0002-W3-claude_monet-style_instruction-gpt-image-2,1002,measured,2,True,-0.013093739992752186,color,True,1002,claude_monet,conditional_joint_randomization,W3,0.015625
style_aspects,b0002-R4-claude_monet-style_aspects-gpt-image-2,1017,measured,gpt-image-2,style_instruction,b0002-R4-claude_monet-style_instruction-gpt-image-2,1019,measured,2,True,0.009025522550834698,color,True,1017,claude_monet,conditional_joint_randomization,R4,0.015625
style_aspects,b0002-L3-claude_monet-style_aspects-gpt-image-2,1041,measured,gpt-image-2,style_instruction,b0002-L3-claude_monet-style_instruction-gpt-image-2,1043,measured,2,True,-0.00695233766868255,color,True,1041,claude_monet,conditional_joint_randomization,L3,0.015625
style_aspects,b0002-R1-claude_monet-style_aspects-gpt-image-2,1061,measured,gpt-image-2,style_instruction,b0002-R1-claude_monet-style_instruction-gpt-image-2,1060,measured,2,True,0.003827616027536826,color,True,1060,claude_monet,conditional_joint_randomization,R1,0.015625
style_aspects,b0002-L2-claude_monet-style_aspects-gpt-image-2,1107,measured,gpt-image-2,style_instruction,b0002-L2-claude_monet-style_instruction-gpt-image-2,1108,measured,2,True,0.0008492481554165932,color,True,1107,claude_monet,conditional_joint_randomization,L2,0.015625
style_aspects,b0002-W4-claude_monet-style_aspects-gpt-image-2,1192,measured,gpt-image-2,style_instruction,b0002-W4-claude_monet-style_instruction-gpt-image-2,1191,measured,2,True,-0.010437160956644584,color,True,1191,claude_monet,conditional_joint_randomization,W4,0.015625
style_aspects,b0002-R2-claude_monet-style_aspects-gpt-image-2,1221,measured,gpt-image-2,style_instruction,b0002-R2-claude_monet-style_instruction-gpt-image-2,1222,measured,2,True,-0.005613430680023936,color,True,1221,claude_monet,conditional_joint_randomization,R2,0.015625
style_aspects,b0002-B2-claude_monet-style_aspects-gpt-image-2,1258,measured,gpt-image-2,style_instruction,b0002-B2-claude_monet-style_instruction-gpt-image-2,1257,measured,2,True,0.01240592755828513,color,True,1257,claude_monet,conditional_joint_randomization,B2,0.015625
style_aspects,b0002-L1-claude_monet-style_aspects-gpt-image-2,1342,measured,gpt-image-2,style_instruction,b0002-L1-claude_monet-style_instruction-gpt-image-2,1343,measured,2,True,0.00046114699951969873,color,True,1342,claude_monet,conditional_joint_randomization,L1,0.015625
style_aspects,b0002-L4-claude_monet-style_aspects-gpt-image-2,1349,measured,gpt-image-2,style_instruction,b0002-L4-claude_monet-style_instruction-gpt-image-2,1348,measured,2,True,0.005345802160525159,color,True,1348,claude_monet,conditional_joint_randomization,L4,0.015625
style_aspects,b0002-R3-claude_monet-style_aspects-gpt-image-2,1351,measured,gpt-image-2,style_instruction,b0002-R3-claude_monet-style_instruction-gpt-image-2,1350,measured,2,True,0.002070749487014016,color,True,1350,claude_monet,conditional_joint_randomization,R3,0.015625
style_aspects,b0002-B4-claude_monet-style_aspects-gpt-image-2,1362,measured,gpt-image-2,style_instruction,b0002-B4-claude_monet-style_instruction-gpt-image-2,1363,measured,2,True,-0.00034844462054808845,color,True,1362,claude_monet,conditional_joint_randomization,B4,0.015625
style_aspects,b0002-B3-claude_monet-style_aspects-gpt-image-2,1369,measured,gpt-image-2,style_instruction,b0002-B3-claude_monet-style_instruction-gpt-image-2,1368,measured,2,True,0.01052307397297543,color,True,1368,claude_monet,conditional_joint_randomization,B3,0.015625
style_aspects,b0002-B1-claude_monet-style_aspects-gpt-image-2,1415,measured,gpt-image-2,style_instruction,b0002-B1-claude_monet-style_instruction-gpt-image-2,1413,measured,2,True,-0.017215730782892742,color,True,1413,claude_monet,conditional_joint_randomization,B1,0.015625
style_aspects,b0003-L4-claude_monet-style_aspects-gpt-image-2,1449,measured,gpt-image-2,style_instruction,b0003-L4-claude_monet-style_instruction-gpt-image-2,1450,measured,3,True,-0.01756843954168178,color,True,1449,claude_monet,conditional_joint_randomization,L4,0.015625
style_aspects,b0003-B3-claude_monet-style_aspects-gpt-image-2,1460,measured,gpt-image-2,style_instruction,b0003-B3-claude_monet-style_instruction-gpt-image-2,1458,measured,3,True,0.0027011841396645045,color,True,1458,claude_monet,conditional_joint_randomization,B3,0.015625
style_aspects,b0003-L1-claude_monet-style_aspects-gpt-image-2,1529,measured,gpt-image-2,style_instruction,b0003-L1-claude_monet-style_instruction-gpt-image-2,1528,measured,3,True,0.0035557491669566538,color,True,1528,claude_monet,conditional_joint_randomization,L1,0.015625
style_aspects,b0003-W1-claude_monet-style_aspects-gpt-image-2,1556,measured,gpt-image-2,style_instruction,b0003-W1-claude_monet-style_instruction-gpt-image-2,1555,measured,3,True,0.010552951641614836,color,True,1555,claude_monet,conditional_joint_randomization,W1,0.015625
style_aspects,b0003-R1-claude_monet-style_aspects-gpt-image-2,1685,measured,gpt-image-2,style_instruction,b0003-R1-claude_monet-style_instruction-gpt-image-2,1683,measured,3,True,0.007370452065625074,color,True,1683,claude_monet,conditional_joint_randomization,R1,0.015625
style_aspects,b0003-L3-claude_monet-style_aspects-gpt-image-2,1686,measured,gpt-image-2,style_instruction,b0003-L3-claude_monet-style_instruction-gpt-image-2,1687,measured,3,True,0.0014617597881215888,color,True,1686,claude_monet,conditional_joint_randomization,L3,0.015625
style_aspects,b0003-B1-claude_monet-style_aspects-gpt-image-2,1732,measured,gpt-image-2,style_instruction,b0003-B1-claude_monet-style_instruction-gpt-image-2,1731,measured,3,True,-0.01022115127501537,color,True,1731,claude_monet,conditional_joint_randomization,B1,0.015625
style_aspects,b0003-W2-claude_monet-style_aspects-gpt-image-2,1751,measured,gpt-image-2,style_instruction,b0003-W2-claude_monet-style_instruction-gpt-image-2,1749,measured,3,True,0.0027351379917322366,color,True,1749,claude_monet,conditional_joint_randomization,W2,0.015625
style_aspects,b0003-B2-claude_monet-style_aspects-gpt-image-2,1755,measured,gpt-image-2,style_instruction,b0003-B2-claude_monet-style_instruction-gpt-image-2,1757,measured,3,True,-0.004905925563239905,color,True,1755,claude_monet,conditional_joint_randomization,B2,0.015625
style_aspects,b0003-W3-claude_monet-style_aspects-gpt-image-2,1762,measured,gpt-image-2,style_instruction,b0003-W3-claude_monet-style_instruction-gpt-image-2,1761,measured,3,True,-0.013682443836037388,color,True,1761,claude_monet,conditional_joint_randomization,W3,0.015625
style_aspects,b0003-L2-claude_monet-style_aspects-gpt-image-2,1783,measured,gpt-image-2,style_instruction,b0003-L2-claude_monet-style_instruction-gpt-image-2,1782,measured,3,True,0.0021091409553752605,color,True,1782,claude_monet,conditional_joint_randomization,L2,0.015625
style_aspects,b0003-R4-claude_monet-style_aspects-gpt-image-2,1844,measured,gpt-image-2,style_instruction,b0003-R4-claude_monet-style_instruction-gpt-image-2,1843,measured,3,True,0.0030067868399877434,color,True,1843,claude_monet,conditional_joint_randomization,R4,0.015625
style_aspects,b0003-R3-claude_monet-style_aspects-gpt-image-2,1867,measured,gpt-image-2,style_instruction,b0003-R3-claude_monet-style_instruction-gpt-image-2,1868,measured,3,True,-0.001225166266068424,color,True,1867,claude_monet,conditional_joint_randomization,R3,0.015625
style_aspects,b0003-B4-claude_monet-style_aspects-gpt-image-2,1883,measured,gpt-image-2,style_instruction,b0003-B4-claude_monet-style_instruction-gpt-image-2,1882,measured,3,True,-0.005804997278492721,color,True,1882,claude_monet,conditional_joint_randomization,B4,0.015625
style_aspects,b0003-W4-claude_monet-style_aspects-gpt-image-2,1907,measured,gpt-image-2,style_instruction,b0003-W4-claude_monet-style_instruction-gpt-image-2,1905,measured,3,True,0.017602049776965653,color,True,1905,claude_monet,conditional_joint_randomization,W4,0.015625
style_aspects,b0003-R2-claude_monet-style_aspects-gpt-image-2,1917,measured,gpt-image-2,style_instruction,b0003-R2-claude_monet-style_instruction-gpt-image-2,1919,measured,3,True,-0.004085956627305105,color,True,1917,claude_monet,conditional_joint_randomization,R2,0.015625
style_instruction,b0000-W2-claude_monet-style_instruction-gpt-image-2,16,measured,gpt-image-2,by_name,b0000-W2-claude_monet-by_name-gpt-image-2,15,measured,0,True,0.013320160795595865,spatial,True,15,claude_monet,conditional_joint_randomization,W2,0.015625
style_instruction,b0000-L4-claude_monet-style_instruction-gpt-image-2,25,measured,gpt-image-2,by_name,b0000-L4-claude_monet-by_name-gpt-image-2,26,measured,0,True,-0.00113904954732362,spatial,True,25,claude_monet,conditional_joint_randomization,L4,0.015625
style_instruction,b0000-R4-claude_monet-style_instruction-gpt-image-2,32,measured,gpt-image-2,by_name,b0000-R4-claude_monet-by_name-gpt-image-2,31,measured,0,True,0.005501589505785227,spatial,True,31,claude_monet,conditional_joint_randomization,R4,0.015625
style_instruction,b0000-L3-claude_monet-style_instruction-gpt-image-2,39,measured,gpt-image-2,by_name,b0000-L3-claude_monet-by_name-gpt-image-2,41,measured,0,True,0.0034352173528955088,spatial,True,39,claude_monet,conditional_joint_randomization,L3,0.015625
style_instruction,b0000-R3-claude_monet-style_instruction-gpt-image-2,61,measured,gpt-image-2,by_name,b0000-R3-claude_monet-by_name-gpt-image-2,60,measured,0,True,0.004158403320389956,spatial,True,60,claude_monet,conditional_joint_randomization,R3,0.015625
style_instruction,b0000-W4-claude_monet-style_instruction-gpt-image-2,118,measured,gpt-image-2,by_name,b0000-W4-claude_monet-by_name-gpt-image-2,119,measured,0,True,0.004932266905065055,spatial,True,118,claude_monet,conditional_joint_randomization,W4,0.015625
style_instruction,b0000-B2-claude_monet-style_instruction-gpt-image-2,139,measured,gpt-image-2,by_name,b0000-B2-claude_monet-by_name-gpt-image-2,138,measured,0,True,0.0308951877232381,spatial,True,138,claude_monet,conditional_joint_randomization,B2,0.015625
