attempt_count,attempts,known_cost_usd,observed.format,observed.height,observed.image_bytes,observed.image_sha256,observed.minimum_512,observed.mode,observed.reported.background,observed.reported.model,observed.reported.output_format,observed.reported.quality,observed.reported.size,observed.square_1024,observed.width,pending_attempts,request_id,response_path,response_sha256,selected_attempt,selected_terminal_event_sha256,sequence,status,stored_response_sha256,unknown_cost
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""7f262f003b13fd551ebfd03efb53061ca331a5e95b572071ca7380f5418d2dba"", ""status"": ""image_returned""}]",0.0,PNG,1120,3010752,ae5801b19b0d073b7c3d508791a99e676d6fb7e8d3aade3cfa3e89f0bfc4c92f,True,RGB,opaque,,png,low,1405x1120,False,1405,[],prv2:water_river:r00:cezanne:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0069-a1.json.gz,5036f12199bf7379ff9740cc0c5a6ec04538c1621fad2a94b30137476fc46540,1,7f262f003b13fd551ebfd03efb53061ca331a5e95b572071ca7380f5418d2dba,69,image_returned,b683ba205512b01591bd879c28e519bbb6ad3ec4b1f1f7faed0d7ec547cce849,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""569b81f7f9863fba4bf048da06977808ad3ef821bece5ccd9c0d6f67a002487a"", ""status"": ""image_returned""}]",0.0,PNG,1122,2656220,26b1c6e686f2089f10a4ed3e2199348d84b7c06c1662cb2b3ef630ac2c5ee2d8,True,RGB,opaque,,png,low,1402x1122,False,1402,[],prv2:water_river:r00:free:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0070-a1.json.gz,ebeb08b63a9f6d317e5bba3b0db87a4f2a2329b454931cafdaa11eab7c65b1c0,1,569b81f7f9863fba4bf048da06977808ad3ef821bece5ccd9c0d6f67a002487a,70,image_returned,4c6b750a58b8429a58eb54b746aa78e54fa34d977d5bfdc7ae04915cd6adbf17,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""52bc78c949b843a1303be5fac63a643dda12892b483b9ce827356d7c7abcccce"", ""status"": ""image_returned""}]",0.0,PNG,1122,3325757,f6e3cebae5f091560d1056ecccb2aeb5e3f7236a9a8328a818963027cff0329d,True,RGB,opaque,,png,low,1402x1122,False,1402,[],prv2:water_river:r00:free:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0071-a1.json.gz,8d971ecb0cecd5a7f6071a9280e8ef905bc799a4b19d62012838fb08c174dfdc,1,52bc78c949b843a1303be5fac63a643dda12892b483b9ce827356d7c7abcccce,71,image_returned,33b5fb0ab0d6930bb71708bb97accffa20f93c002ec97a9a2ffcccf251a8a8b3,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""226a23576c066c2c99ca002b66b09d85184df8f0b578ef34bb0898ba39149a17"", ""status"": ""image_returned""}]",0.0,PNG,1122,2729805,8ca3d87baaf79260dda0ba81fe0728c48b7fdb41e54d5d48ed94b5c62c3ef5d6,True,RGB,opaque,,png,low,1402x1122,False,1402,[],prv2:built_village:r00:generic:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0072-a1.json.gz,f906bbb528547919c637b60a269f6b9d4d567aab5054d9aa00f212da7b640412,1,226a23576c066c2c99ca002b66b09d85184df8f0b578ef34bb0898ba39149a17,72,image_returned,9496cad3de678c0388d66bfb99513bac9e9725afe48cdb288615d6f7252eceff,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""f7b9cc86fc0535c57bdc29e47a14f1e9f5e429c8aba9790ee0dc4ccaf90d879c"", ""status"": ""image_returned""}]",0.0,PNG,1142,2767365,36fed148cafc6e5a8085b514e723915cc55f27bf3aabde282ec32c74a558d332,True,RGB,opaque,,png,low,1377x1142,False,1377,[],prv2:built_village:r00:free:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0073-a1.json.gz,b98594ac96f106792a674be06b6d616ceda1d19dd97a5753ab85f98ce68e3fef,1,f7b9cc86fc0535c57bdc29e47a14f1e9f5e429c8aba9790ee0dc4ccaf90d879c,73,image_returned,6fd46d09bddc70ba590577831e38829066a29245f68822750eddd9736bf9d320,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""b85591028a3e35ef8e83dad479e63f03934f3731cb853245b3d017342d7eaf95"", ""status"": ""image_returned""}]",0.0,PNG,1123,3183998,1fbd5a4bbb4f39c88374622dbe331616fdc6b5d498ac13ae0b2ccf0d2abc25a7,True,RGB,opaque,,png,low,1400x1123,False,1400,[],prv2:built_village:r00:monet:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0074-a1.json.gz,29da216e8376735b5c50a432e98c2a1e697a18624583c569d8ac15d3917a1a02,1,b85591028a3e35ef8e83dad479e63f03934f3731cb853245b3d017342d7eaf95,74,image_returned,c3c1e265b4413d5b132a2750839689976e64e53ce3121caf0575f93d7f7c5686,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""193c1fe925b78bae6e955b53976c028b52148468fc7673abf9bec495ab8da457"", ""status"": ""image_returned""}]",0.0,PNG,1119,3012425,f293c6a039d1591fabcca83b15d95a9d405638fb036cc5d774bbf7f5a6d64576,True,RGB,opaque,,png,low,1405x1119,False,1405,[],prv2:built_village:r00:generic:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0075-a1.json.gz,d8edef819ba0c8cd33db6b536d9873f06f8ecf076356c2415ba3ffbce56651a5,1,193c1fe925b78bae6e955b53976c028b52148468fc7673abf9bec495ab8da457,75,image_returned,a287f19672e16ab630f2d03bfaf6109488406edf8799229fcf27247c8eaaefd9,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""f5396320775c2d556a0e71b560ce42deff2b6655cebf5579c145c0934c04d280"", ""status"": ""image_returned""}]",0.0,PNG,1123,2998328,3668462d4ff913f64fefed0e4f720c29c478b890acb7391cef0b40ff4887939a,True,RGB,opaque,,png,low,1401x1123,False,1401,[],prv2:built_village:r00:cezanne:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0076-a1.json.gz,a326bd4b97c5d44b2c1e738166c92a28f609cd9207a0bd9ec67f832744b86877,1,f5396320775c2d556a0e71b560ce42deff2b6655cebf5579c145c0934c04d280,76,image_returned,39c7d18d12b80138f91483bb7bcd1f1934f4f6b6ae81c3703f6fab17923eb910,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""7075cd809fc934ae190d40b2741f218bb393a7b67ad01a1581a5e1ea04fd6ce7"", ""status"": ""image_returned""}]",0.0,PNG,1122,2712731,c4fd6d6e9192f609a986ceffe1ced000af78a5324ef4e5c89b651ce695485fbf,True,RGB,opaque,,png,low,1402x1122,False,1402,[],prv2:built_village:r00:monet:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0077-a1.json.gz,7ccc5f65fa8ae56b31455696e9168f46497f0119ee7f97678187d8f84f5a4b0b,1,7075cd809fc934ae190d40b2741f218bb393a7b67ad01a1581a5e1ea04fd6ce7,77,image_returned,46da8eb9a4dcdf2b65396406244543e8ca487757201499531e291c258c49e3dd,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""41920ff37fc758e258b09afd242abce00e6b3ce0821ba89fe46a9b8409851ef9"", ""status"": ""image_returned""}]",0.0,PNG,1145,2687232,654b70a3d0ecfb1549a4af966f6b8f64dafa1165a8a3bb928cd694d349fa5977,True,RGB,opaque,,png,low,1374x1145,False,1374,[],prv2:built_village:r00:cezanne:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0078-a1.json.gz,7c91ee082725f53068a129ac4d7647bbe7c9ae90ab6b979c5d733f44b07e2744,1,41920ff37fc758e258b09afd242abce00e6b3ce0821ba89fe46a9b8409851ef9,78,image_returned,7f01604567492a31064515bcbec521cc83aaea2e9a352fe7a884333f729e64e7,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""9f5ff6673dbf34c103a6970c4683c1e8d6e711f31f1daa009d02e44ddbcf00e1"", ""status"": ""image_returned""}]",0.0,PNG,1145,3253375,63d88ff6f94a734fbeb2e0b3bcdc1ac7d5fcff14dadd560ee5d297b9353a2a9e,True,RGB,opaque,,png,low,1374x1145,False,1374,[],prv2:built_village:r00:free:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0079-a1.json.gz,d291f3a1e6ecb219bbb0090a908b7aaf3369b649b01702c82a94e923315a19e3,1,9f5ff6673dbf34c103a6970c4683c1e8d6e711f31f1daa009d02e44ddbcf00e1,79,image_returned,d8fe99fbace32cab871454471b487b28a3e7949da206c3d434354654f255fd16,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""c2c72bea354dbcf9cda9ebbe3ed464fc9a8dc0e845c0b0521f365bf7bcc1c8a7"", ""status"": ""image_returned""}]",0.0,PNG,1024,3544181,8de10b2a7631aad06f2748be435b27152f45ac367aec239ed3524abe7e40ae08,True,RGB,opaque,,png,low,1536x1024,False,1536,[],prv2:water_bend:r03:generic:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0080-a1.json.gz,32814a8966c1cc655d4f886360f4a94e00befc94be020beecb53b46d73d2282d,1,c2c72bea354dbcf9cda9ebbe3ed464fc9a8dc0e845c0b0521f365bf7bcc1c8a7,80,image_returned,5e465ba0708bfee48edf8422fbd472d78789106c72e6dbcd4d5370304f33dbcc,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""55950a2883cf33451aa9e1f2e8de41be107fb5d77cd6b8815ee7398c485669e0"", ""status"": ""image_returned""}]",0.0,PNG,1024,3059310,87d5d80b459c4f30de3bbfdeb48173aef3f907af69bd0806c710bf723058cac3,True,RGB,opaque,,png,low,1536x1024,False,1536,[],prv2:water_bend:r03:cezanne:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0081-a1.json.gz,1751a9c6cde2c6d1e579ed18d6716f619cd19c886955f5ddb2f41460716668e3,1,55950a2883cf33451aa9e1f2e8de41be107fb5d77cd6b8815ee7398c485669e0,81,image_returned,3f9a90a78e2afdf828875181a2c45190a0fd3cc0b80ce7529dd8043d4707fe8f,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""1b45ab9dc01672fbdecf2390a76c0479f31fc5c496dbc2e04268f071be6a040c"", ""status"": ""image_returned""}]",0.0,PNG,1122,2532931,948f6f1057d4eafea56a2160f5270e8c26aef57bb705e3f93ad14bde41703a29,True,RGB,opaque,,png,low,1402x1122,False,1402,[],prv2:water_bend:r03:cezanne:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0082-a1.json.gz,c991a6e45fc5bb095724bf3b9f22fb569e355d3151dfa6c387bd3d1dded59caf,1,1b45ab9dc01672fbdecf2390a76c0479f31fc5c496dbc2e04268f071be6a040c,82,image_returned,080780b39ea3071ea18c2ed65a610553de1ef33cbda76e51793159c3ad70a73e,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""a03b60f250c4941e325844f9fceb47681ed445b62c701484cfd998baffb33636"", ""status"": ""image_returned""}]",0.0,PNG,1024,2992286,96789b16aeacb0b19d7438a3a3ffffc018b9f3ac08d7226dcdce8be0bf52e01f,True,RGB,opaque,,png,medium,1536x1024,False,1536,[],prv2:water_bend:r03:monet:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0083-a1.json.gz,099c71ff057cfb47d7daa028044ade9019fbc660d801454039fa23adc466e2e1,1,a03b60f250c4941e325844f9fceb47681ed445b62c701484cfd998baffb33636,83,image_returned,628c575756ea6097b14e4ea2b539af3059dd45090df8efad5fa39e73e29416af,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""e5417863f31bed1daa66c03bafb28ba00a1d585e09e7e020d9e31c2c1ad88e7f"", ""status"": ""image_returned""}]",0.0,PNG,1024,3588855,361be64a20b5c7bb75bd28626bd08e4a9bd2e1d0adc54485a26bc20c884dc5fd,True,RGB,opaque,,png,low,1536x1024,False,1536,[],prv2:water_bend:r03:monet:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0084-a1.json.gz,e84fa4a50c38e02450acfc75573294d8ac2348b662f1cbf7970095aba16b6e34,1,e5417863f31bed1daa66c03bafb28ba00a1d585e09e7e020d9e31c2c1ad88e7f,84,image_returned,fb6462fb111fb808ec961c0278c8029953d3d8562f48fdc4b4be3b70a09fccc8,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""ffcb7f4a3eef6d0ca9d11e1cf2e9be7150f8d68ce2c865608aafb625af689293"", ""status"": ""image_returned""}]",0.0,PNG,1024,3669577,2d65cdd9090c42dcdac3f7717fbab9d7c7ccf5af54208ec42ffbc70feb1badb7,True,RGB,opaque,,png,low,1536x1024,False,1536,[],prv2:water_bend:r03:free:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0085-a1.json.gz,5f67771d3c2b34e31333ba130ee71f3704d37b03dde5d0c51de8e673d14b80c9,1,ffcb7f4a3eef6d0ca9d11e1cf2e9be7150f8d68ce2c865608aafb625af689293,85,image_returned,0c5fbd4036dfed1a051d0ffb423b36199e2c688d3d6ecac0ec0475b7b816a9dd,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""b32c9366537acd15e6e8a0b7b938100fd5d726ac41994162fed5fb2c0c40ce38"", ""status"": ""image_returned""}]",0.0,PNG,1024,3134249,f7dfcc1642f34b44cc1c27f8be21133ecaa72ea7eeef094ef17827dc4ee82ce8,True,RGB,opaque,,png,low,1536x1024,False,1536,[],prv2:water_bend:r03:free:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0086-a1.json.gz,13213eeba781581fbb32c0687af47867b5fa8bfcd53713a6dae82b637a6e7a1e,1,b32c9366537acd15e6e8a0b7b938100fd5d726ac41994162fed5fb2c0c40ce38,86,image_returned,0aac01959c2ebe94ef60af930bdfa0f92166412bb05b34bf243c75e1d366ff8a,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""21313093dce2f217b67023219c597e5bc2aed9dccb757cb421a953d5a7d2e32a"", ""status"": ""image_returned""}]",0.0,PNG,1024,3097298,f99e93606c336ae192701a36607729f2e4c121b61b5c4f72194d88908b3cd799,True,RGB,opaque,,png,low,1536x1024,False,1536,[],prv2:water_bend:r03:generic:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0087-a1.json.gz,e816fe79e737ec1491af60af45b4b4b47b828d04ec040c64ceef56bfdee80b2e,1,21313093dce2f217b67023219c597e5bc2aed9dccb757cb421a953d5a7d2e32a,87,image_returned,31a2983052c594ce469d255430f363d794c9e3fcd720c1b1db6f2a3716571d0a,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""70cff0d550ef5cadbe730ea90a2742868c5a3cfe7d5faeace4bb6d92ce4d8310"", ""status"": ""image_returned""}]",0.0,PNG,1024,3268827,f401437344da42eb15b4c951f62b1662f7ebf0ae158b1d78f4b88aaa68819492,True,RGB,opaque,,png,low,1536x1024,False,1536,[],prv2:land_fields:r03:generic:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0088-a1.json.gz,99973e05c50cb3bfb72debbb668b954b3eaeb8843a2823df524be6b9edacef8f,1,70cff0d550ef5cadbe730ea90a2742868c5a3cfe7d5faeace4bb6d92ce4d8310,88,image_returned,30673725fd34b5a86d25a63c93c1db0a8af4f71891011927df36cd71fa1a7a33,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""9334b914227d31495c2cebffe6da95df3ce5a49225467a73cdd2d6bcb4983c2b"", ""status"": ""image_returned""}]",0.0,PNG,1024,3533993,52f7473c8cda81614befa5c1a994234253466f8d9b72238e5a2d64a8230dc6a2,True,RGB,opaque,,png,low,1536x1024,False,1536,[],prv2:land_fields:r03:monet:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0089-a1.json.gz,8071aa8e6292079eb16e50b157e53dc216a88c2a6bb5da548e78ba80303dd003,1,9334b914227d31495c2cebffe6da95df3ce5a49225467a73cdd2d6bcb4983c2b,89,image_returned,595ac21e89af0c5de83880efeb8e52f7b0e0fd3a4c7ea8114da352b2401dfea8,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""d075470c07498a15bba76e2bf1b4b0771e023f4c2250e9a101bef762fb6cabbf"", ""status"": ""image_returned""}]",0.0,PNG,1024,3293635,ea2bc081e5365c7abeba3db14f86ff2c43203f9df99af689a8834e0884b9325c,True,RGB,opaque,,png,low,1536x1024,False,1536,[],prv2:land_fields:r03:free:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0090-a1.json.gz,9afd97497ee1f790687482be9f926d1ad377e5e63a5a41f9cd6d1f0e14aeebde,1,d075470c07498a15bba76e2bf1b4b0771e023f4c2250e9a101bef762fb6cabbf,90,image_returned,e95660fe8f5beaff8843763bd3e09b8c12fdaf5bf47f6a2c1b34537c85727bcf,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""6a227cfaac746bfd0a8d80e2d5667645ce0e10f7654b5cbc4469bcc13d7cc0ba"", ""status"": ""image_returned""}]",0.0,PNG,1024,3033738,58fa25cc59b37f58e18f26463183e9b992d757b9f17ca0c12508e96d23d3d05d,True,RGB,opaque,,png,low,1536x1024,False,1536,[],prv2:land_fields:r03:cezanne:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0091-a1.json.gz,2669d0c60d557b6a5058db131e4a697702f56c05275741e0b2bb0b9a7b0aba9d,1,6a227cfaac746bfd0a8d80e2d5667645ce0e10f7654b5cbc4469bcc13d7cc0ba,91,image_returned,a0842b19b7014ac0532b8c8be66ff8b75a29571feaa64228c59375fc9429b911,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""1dae9f06c864cfb2f592bd074d1aa728483be88b75c0685b9577a9409573e2f1"", ""status"": ""image_returned""}]",0.0,PNG,1024,3050550,88b63982104db3682753d1228fc6670ee9a072cbff767dbf61c179f59d37169d,True,RGB,opaque,,png,low,1536x1024,False,1536,[],prv2:land_fields:r03:monet:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0092-a1.json.gz,54323acd4f036135ca31d6f1a122bf052766aadff668545c576c733cd21880ab,1,1dae9f06c864cfb2f592bd074d1aa728483be88b75c0685b9577a9409573e2f1,92,image_returned,558b3c1cfcf132cda91bd1dbaf4db1956b714f06cf7fa701895d610b4a6147b1,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""5fcebf6e0a178035a8137125cf956e628003f677b1fdc0815033885e581b702e"", ""status"": ""image_returned""}]",0.0,PNG,1024,3480085,2e811e067660e164ec25859db91245af47a0beecccb97faef0bd84a127b2baf6,True,RGB,opaque,,png,low,1536x1024,False,1536,[],prv2:land_fields:r03:free:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0093-a1.json.gz,81b33f595d57face2797fa410e77414ac8aeaf4d49e249e589e8c280c70c641d,1,5fcebf6e0a178035a8137125cf956e628003f677b1fdc0815033885e581b702e,93,image_returned,5428ec9ed58cf5c71c9f5cad74c8bcbe5c82bbf504bbf0cf79c3c24569658ca6,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""4a97d085228c453d7f27b6ce47bf70a59364c90158a553a57bf16da20996f6c5"", ""status"": ""image_returned""}]",0.0,PNG,1024,3060293,372214716df9c05528b68b16f514929b0a35300f1925703a776c54409a61f54a,True,RGB,opaque,,png,low,1536x1024,False,1536,[],prv2:land_fields:r03:generic:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0094-a1.json.gz,c3baf49a27cfe00a913cc3a53196ab5aaf09f793a0590efec74092cde32020b7,1,4a97d085228c453d7f27b6ce47bf70a59364c90158a553a57bf16da20996f6c5,94,image_returned,f74ce35a85b89a16577b809a74a7ea4d06fa258b8e3e96d3a77955af162aa650,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""acec6b924b4223e5c779e67ffcc5e0fbae59efc4489a3052f3e566f49df555e4"", ""status"": ""image_returned""}]",0.0,PNG,1024,2871882,926a10cb70aa50629bd4cd50c360ce0573715643267d938d4e6495e0025acead,True,RGB,opaque,,png,low,1536x1024,False,1536,[],prv2:land_fields:r03:cezanne:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0095-a1.json.gz,29d420fa6bc85ebf4bb14386639dd6b745e8024e8c84920c20ff223f410538c0,1,acec6b924b4223e5c779e67ffcc5e0fbae59efc4489a3052f3e566f49df555e4,95,image_returned,3821829fde8f7b14f0937bd5e2b9c422ff2b60797d7711a3286f62ad7bdff776,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""8adce65d6353d501c7ca6e86c7ed61922f79a62aee43d12ebbc1dd900ce50b30"", ""status"": ""image_returned""}]",0.0,PNG,1024,3068382,ceb8a2cf9256605ae0e5866aaa5d4ff7d61720aaf0204abe7133d482d42e082e,True,RGB,opaque,,png,low,1536x1024,False,1536,[],prv2:land_garden:r02:generic:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0096-a1.json.gz,2e12dc55b8ea0ef8f31d4dbbe505201af60a0f54e76231ad4afab6322036272a,1,8adce65d6353d501c7ca6e86c7ed61922f79a62aee43d12ebbc1dd900ce50b30,96,image_returned,dcfca5c4fd33f2988b98417a514458b7fda73ebeb84c59c0b2260244e3253bc4,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""23ef7eeefb40401452dc344416222ca661396940c6ceeaf4b99996d966f13df8"", ""status"": ""image_returned""}]",0.0,PNG,1122,3388411,e989713d0f15dce719e7f18d9ede41df9f0f96710f558b097d72fc85f39f9c5e,True,RGB,opaque,,png,medium,1402x1122,False,1402,[],prv2:land_garden:r02:free:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0097-a1.json.gz,f514ca48a54190f5ecd9130ea142f19c72544dd100ead34b8be98cd3959f4dcd,1,23ef7eeefb40401452dc344416222ca661396940c6ceeaf4b99996d966f13df8,97,image_returned,4b503d85f5a048b569273a5f643500068c575fd76f3d8f89c4440ebbc4e58e28,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""9bb38dbc5247a0a2e133f58a578fc1a105b20f0ee2b663a4896d87b27d561dea"", ""status"": ""image_returned""}]",0.0,PNG,1122,3068355,3e1d6f151d0c952b3172f2bd40b634952d1df33f1faf21c628012979ae693de8,True,RGB,opaque,,png,low,1402x1122,False,1402,[],prv2:land_garden:r02:cezanne:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0098-a1.json.gz,516273c571b0c1131395dbc4074ad36bac79d66c30de20b79fef91e878a045f0,1,9bb38dbc5247a0a2e133f58a578fc1a105b20f0ee2b663a4896d87b27d561dea,98,image_returned,6803e3d6975afa04dab13542427d65fd16932ba561b2326fe6b2fa0e8473e3d9,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""f1673ca716210eae6028b950c9e0afa8d8916aee11587c6ebcdacfafde7eb77f"", ""status"": ""image_returned""}]",0.0,PNG,1024,3108069,2d31f070e7caebef39377b66159bac650352af2be4d76d5ef2c91de04ef3c278,True,RGB,opaque,,png,low,1536x1024,False,1536,[],prv2:land_garden:r02:free:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0099-a1.json.gz,cd5735b126b6c6d986ce5f3b1db368193d0aa95bb36fc7b95da953fb819647a5,1,f1673ca716210eae6028b950c9e0afa8d8916aee11587c6ebcdacfafde7eb77f,99,image_returned,287991e5b7eb65d2d86acab61cc348ee7de4fc7342f35d55d2cd5a027cdc06c5,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""67b6b57a80179e060cc444eacb472beabefc64d0bcd9bea60f9fabeaf4b9adbc"", ""status"": ""image_returned""}]",0.0,PNG,1122,2740304,e296bde9474f9e9d2b5eeeb2577b6ac9553fd358df3d81c98af145e1fafa7a2f,True,RGB,opaque,,png,low,1402x1122,False,1402,[],prv2:land_garden:r02:cezanne:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0100-a1.json.gz,29cd6507f4c022cff19eacdda169c04623788a36f5309938732bc12026a268c3,1,67b6b57a80179e060cc444eacb472beabefc64d0bcd9bea60f9fabeaf4b9adbc,100,image_returned,729d8e0c2b8e20506ceb8e90648958f592873196b6a335fa6595acceca6a3bdb,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""276fe68562ce71a20419316dbaee41a967a231746ba8ee1dc32f5c0bc2e0e9cc"", ""status"": ""image_returned""}]",0.0,PNG,1024,3789205,3977e5a4986d0238d625f88f56ace335e88720963c6981463cfcc55b0e7e15e8,True,RGB,opaque,,png,low,1536x1024,False,1536,[],prv2:land_garden:r02:generic:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0101-a1.json.gz,3ac9c8c671d684d05a63b7eadd42b494c35a1e8b88313e7e6e59146a9dcfb2a9,1,276fe68562ce71a20419316dbaee41a967a231746ba8ee1dc32f5c0bc2e0e9cc,101,image_returned,bb268076ebda5426d2942863bf78eb6e6c2999c2537a7abdc9966828368e67f0,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""19382f3f01123a1ec45207d46e1e29a486057c8a17330f45ae7b646bdbdf066c"", ""status"": ""image_returned""}]",0.0,PNG,1024,3350737,d33ebcf43f828fa45d4b29df296385ce2e8d69e3bfd4cb535383ea2da069c987,True,RGB,opaque,,png,low,1536x1024,False,1536,[],prv2:land_garden:r02:monet:muted,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0102-a1.json.gz,9b6fd14306149a8e5bbe40b2b027186f614c8476e4d3fa10ea56cced7ee4d14a,1,19382f3f01123a1ec45207d46e1e29a486057c8a17330f45ae7b646bdbdf066c,102,image_returned,cac6aa31e4cdcbad98b015832396460187081505bbab67718ff6eb4d0c09d42a,False
1,"[{""attempt"": 1, ""cost_usd"": 0.0, ""event_sha256"": ""d034693a68710f716a147c7d91530f7057b1b9228f0efdca5d47f2b9bab0d9e9"", ""status"": ""image_returned""}]",0.0,PNG,1122,3342362,5ed76366b1b4544d38ab753e01a81b17b51bdaa90f1f9b03b08204dcee86fefc,True,RGB,opaque,,png,low,1402x1122,False,1402,[],prv2:land_garden:r02:monet:vivid,research_workspace/painter_responsiveness_v2/prv2-oauth-recovery-20260908/responses/0103-a1.json.gz,bf7402c18bd20f6eaaa2735bef58a1eb2879ca0b9ac2d09b77ee6d4324ef1035,1,d034693a68710f716a147c7d91530f7057b1b9228f0efdca5d47f2b9bab0d9e9,103,image_returned,dc1695faed5f33719656c6399e0a8ca118f4a32080333152b4323cc1b67a30c8,False
