alias,basis,block,domain,family,image_id,method_id,painter_id,pc1,pc2,projection_id,retried,source_run_id,template_id
gpt-image-2,original_only,2,generated,all31,b0002-R4-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,2.2116325902692457,-0.2039579716833487,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,R4
gpt-image-2,original_only,2,generated,all31,b0002-B2-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,0.35400214928778906,-0.8774219446752358,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,B2
gpt-image-2,original_only,2,generated,all31,b0002-W3-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,1.836415552619675,-0.6572665680591074,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,W3
gpt-image-2,original_only,2,generated,all31,b0002-L2-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,2.2017884051574264,-0.44685763654784616,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,L2
gpt-image-2,original_only,2,generated,all31,b0002-B1-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,0.2109671362369015,-1.5444885585331645,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,B1
gpt-image-2,original_only,2,generated,all31,b0002-W2-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,-0.8379985059022477,-0.7797383035469447,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,W2
gpt-image-2,original_only,2,generated,all31,b0002-W4-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,1.3042764982163753,-0.30228912799844565,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,W4
gpt-image-2,original_only,2,generated,all31,b0002-L1-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,-0.14978771989032477,-1.011853367423582,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,L1
gpt-image-2,original_only,2,generated,all31,b0002-W1-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,1.3098262865449675,-0.2739184994900422,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,W1
gpt-image-2,original_only,2,generated,all31,b0002-L3-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,2.441129947413617,-1.0519793164023077,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,L3
gpt-image-2,original_only,2,generated,all31,b0002-B4-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,-0.02892388966869076,0.06623110757446742,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,B4
gpt-image-2,original_only,2,generated,all31,b0002-B3-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,1.1196469758387253,-0.30688230540847006,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,B3
gpt-image-2,original_only,2,generated,all31,b0002-R3-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,1.683152373019029,-0.7639366110066961,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,R3
gpt-image-2,original_only,3,generated,all31,b0003-R1-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,2.0448822416349968,-0.7433553513222501,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,R1
gpt-image-2,original_only,3,generated,all31,b0003-B3-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,-0.3262021053570475,0.09210736643033696,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,B3
gpt-image-2,original_only,3,generated,all31,b0003-B4-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,-0.2334592698974918,-0.2655717309830544,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,B4
gpt-image-2,original_only,3,generated,all31,b0003-W2-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,-0.07494618537142028,-0.08549876269186889,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,W2
gpt-image-2,original_only,3,generated,all31,b0003-W3-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,1.888638700319652,-0.47722964047942085,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,W3
gpt-image-2,original_only,3,generated,all31,b0003-B1-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,0.5547332227552684,-0.2254305714787242,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,B1
gpt-image-2,original_only,3,generated,all31,b0003-L4-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,0.94977198590003,-1.163485772445704,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,L4
gpt-image-2,original_only,3,generated,all31,b0003-R4-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,2.3233097919274925,-0.3529187775866608,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,R4
gpt-image-2,original_only,3,generated,all31,b0003-W4-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,0.6933503489412581,-1.2914339274908473,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,W4
gpt-image-2,original_only,3,generated,all31,b0003-W1-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,1.2088047795939356,0.16761505997318804,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,W1
gpt-image-2,original_only,3,generated,all31,b0003-L2-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,2.389639978599599,-0.4182011412150729,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,L2
gpt-image-2,original_only,3,generated,all31,b0003-L1-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,1.3929826956938733,-1.3807453494199307,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,L1
gpt-image-2,original_only,3,generated,all31,b0003-R3-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,1.8612008693652544,-0.7210505379874731,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,R3
gpt-image-2,original_only,3,generated,all31,b0003-L3-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,1.6344043374772823,-0.7283683129382258,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,L3
gpt-image-2,original_only,3,generated,all31,b0003-B2-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,1.5376767089179315,-0.7836832608149764,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,B2
gpt-image-2,original_only,3,generated,all31,b0003-R2-camille_pissarro-style_aspects-gpt-image-2,style_aspects,camille_pissarro,2.7717644184930403,0.09975109022030842,camille_pissarro/all31/original_only,False,pps1-gpt-prompts-20260905,R2
original,balanced_joint,-1,original,color,wikidata:Q104773676,original,camille_pissarro,-2.2370639543671222,-0.29617922748219416,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q104774585,original,camille_pissarro,-1.3162282501053113,-0.7994848229798648,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q104776324,original,camille_pissarro,-2.519106509609076,2.6376288316315772,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q105576016,original,camille_pissarro,-0.539958831252762,2.7297266538208107,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q106864736,original,camille_pissarro,-1.5613328264151294,3.0768401721224183,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q107340202,original,camille_pissarro,-1.1390579166182686,-0.3343778725251691,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q108203215,original,camille_pissarro,1.651020057245869,2.780282102133726,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q108203216,original,camille_pissarro,-1.3201408934030785,-1.0685716338197178,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q108479192,original,camille_pissarro,0.9563229018806073,1.2219649066068354,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q108479195,original,camille_pissarro,2.5044624322986353,2.3201614397866854,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q108479199,original,camille_pissarro,-0.7952165856478363,1.1600714145417519,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q111044439,original,camille_pissarro,1.1556644865252412,3.3738674316326307,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q114711468,original,camille_pissarro,-2.0340552063504425,-0.3814026878976618,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q115132416,original,camille_pissarro,-1.585472563103721,-0.1174821790664757,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q116143426,original,camille_pissarro,-0.6272776237459055,0.15989722624379468,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q12149027,original,camille_pissarro,-0.7157419306256567,2.185821404229696,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q124724871,original,camille_pissarro,1.2020067902868372,0.4207272360323399,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q15877746,original,camille_pissarro,-1.025101871303982,0.41405742276410346,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q17491249,original,camille_pissarro,-0.10106629012080877,1.1578479764294163,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q17491279,original,camille_pissarro,-0.040320449309727335,-0.5105497167734382,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q17491443,original,camille_pissarro,0.6116451042634673,0.9639064079328552,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q17491581,original,camille_pissarro,-0.34195876834042693,1.067240459950673,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q17491737,original,camille_pissarro,0.08202437794088162,0.6718378649017193,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q17491948,original,camille_pissarro,-0.7447533090793861,0.9505346694995731,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q17492260,original,camille_pissarro,-0.28085648068135155,2.0501198946024326,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q17492307,original,camille_pissarro,0.31922180092009383,-0.43824965316139786,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q17492323,original,camille_pissarro,-0.3439223696458498,0.27476185792205343,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q17493108,original,camille_pissarro,-1.7999798532922704,0.07994213039162677,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q17494702,original,camille_pissarro,-0.6328898292181997,0.7619615958200919,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q17494832,original,camille_pissarro,0.5431274185772703,-0.13172358964124076,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q17495529,original,camille_pissarro,1.0952754453554732,-2.2231992988219034,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q17495650,original,camille_pissarro,0.6083277000885641,-0.6869687872794514,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q17565428,original,camille_pissarro,-0.1591875906803029,-0.958593425775905,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q18522951,original,camille_pissarro,-0.6169258244858798,-1.4521539229461433,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q18918122,original,camille_pissarro,0.921402112928319,-0.49138275657640734,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q19059659,original,camille_pissarro,0.4772699585404889,2.3395558482540895,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q19838024,original,camille_pissarro,-1.4228411005792567,0.6352263076747362,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q19911914,original,camille_pissarro,-0.9699307833324328,0.10427763346158601,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q20188765,original,camille_pissarro,-1.7132051652472218,-1.1575548348492914,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q20190110,original,camille_pissarro,-0.2427181250900975,-0.33374253536009524,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q20422721,original,camille_pissarro,1.3186677968632263,1.666318164730738,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q20426003,original,camille_pissarro,-0.05938311899605456,2.425084675496243,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q20538446,original,camille_pissarro,0.2801217776015856,-0.19604241731581987,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q20538481,original,camille_pissarro,-1.0934846251928605,-0.629859652076201,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q20809793,original,camille_pissarro,1.8169324532933449,1.423131823938325,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q20809797,original,camille_pissarro,-0.4815628121587846,-0.2583902482192422,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q20809799,original,camille_pissarro,2.638923388627377,0.16110097541569263,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q20809800,original,camille_pissarro,-0.648581076519914,0.10760014608417147,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q20809803,original,camille_pissarro,-1.7043408917690517,-0.3178381021743754,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q20809804,original,camille_pissarro,0.7685516724641515,-1.3774090459728339,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q20809805,original,camille_pissarro,1.1950888275627172,-0.2698798664875835,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q20882104,original,camille_pissarro,-2.230467733365102,-0.48995209234026726,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q20890704,original,camille_pissarro,-2.033824501559601,0.3767763554362759,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21191272,original,camille_pissarro,-0.7854501522622784,0.4597425555910381,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21235546,original,camille_pissarro,-0.22213414247568095,-0.562437764245886,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21281504,original,camille_pissarro,-3.591022887542653,-1.4490146393114551,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21281539,original,camille_pissarro,-1.9775549935941612,-0.6574771240968285,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21281942,original,camille_pissarro,-2.9022968303286953,0.5147502505668644,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21293327,original,camille_pissarro,-1.020732896327412,0.6419503201828127,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21293832,original,camille_pissarro,-0.8638674178054763,0.21003298641587584,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21324788,original,camille_pissarro,3.3617378848760935,1.508391766775089,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21328472,original,camille_pissarro,2.9140997815598766,1.0331049022160939,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21346040,original,camille_pissarro,-0.2185995942332082,1.2897192549584384,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21369244,original,camille_pissarro,-1.1549049475023565,0.4482519684672579,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21369256,original,camille_pissarro,-2.1181522418923766,-0.05127258904572581,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21448345,original,camille_pissarro,-1.5990923537512596,1.7302710827619683,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21448784,original,camille_pissarro,-1.4347980525468749,-0.4121029850138098,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21468088,original,camille_pissarro,-0.5744278132584508,0.07398472759981717,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21476377,original,camille_pissarro,-0.3216812486912749,-0.7305978932555922,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21479950,original,camille_pissarro,-0.8535020620130883,1.4608795711707843,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21482460,original,camille_pissarro,-0.4136629642303319,-0.042710062190157085,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21483100,original,camille_pissarro,-1.0807232320431919,0.1491342219386602,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21495989,original,camille_pissarro,0.058155814507830104,0.8151486211966081,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21498152,original,camille_pissarro,-1.8275030581716145,-0.9974299083318604,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21501618,original,camille_pissarro,-2.746200700248316,1.2630354006838163,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21567482,original,camille_pissarro,2.039886094045408,-0.6259395831348422,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21588627,original,camille_pissarro,0.9527508539272854,-0.9063763539998791,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21588810,original,camille_pissarro,-1.476274870798488,-0.25388178720705873,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21673134,original,camille_pissarro,0.0534374438463193,-0.41356680314773026,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21673225,original,camille_pissarro,-1.5739615487266172,1.1847778155924749,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21683197,original,camille_pissarro,-2.265270467857016,1.7869320476135302,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21684317,original,camille_pissarro,2.1946018087429358,1.3139647853170895,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21712357,original,camille_pissarro,3.8608248728219285,-0.07174253017956726,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21716070,original,camille_pissarro,-2.1684363052559616,-0.12080576704445073,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21727211,original,camille_pissarro,-0.5797844775798919,0.23888729703241457,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21743300,original,camille_pissarro,-0.24992730277786096,0.09682046301632392,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q21748523,original,camille_pissarro,-0.3340609491213485,0.4860506959572353,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22008529,original,camille_pissarro,-0.40893579640443123,-0.42216884841999053,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22015163,original,camille_pissarro,-1.5486046326472749,-0.5821139121072245,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22056325,original,camille_pissarro,2.9315322618511104,1.757024413041224,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22117179,original,camille_pissarro,-0.1564357881764427,0.4723733057607042,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22250395,original,camille_pissarro,0.9367914795344744,-0.6414120358841677,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22345196,original,camille_pissarro,0.21100186956578268,-1.2671486260944065,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22348239,original,camille_pissarro,0.2658094642637719,-2.2741142873833886,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22442674,original,camille_pissarro,0.3116583255517159,-0.3220057400872499,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22443708,original,camille_pissarro,1.2345197667679195,2.467036154031951,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22662428,original,camille_pissarro,0.7519337105481475,-1.4592922495498868,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22665679,original,camille_pissarro,-1.6481026194960795,-0.8039078558033763,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22665696,original,camille_pissarro,-0.8635515132400584,-0.8976221125917802,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22666387,original,camille_pissarro,-0.7497500932869176,0.20075072603271377,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22669520,original,camille_pissarro,-2.251751257512216,0.03540604087050143,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22669584,original,camille_pissarro,-3.2849852156873767,0.9236483858695392,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22671140,original,camille_pissarro,-1.9505328845453787,-0.4794113515123268,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22671690,original,camille_pissarro,-1.2534506369508305,0.7521426611541612,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22673755,original,camille_pissarro,1.9359484758628664,-1.379882915387931,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22675372,original,camille_pissarro,-1.5751658797947037,-1.537979148496824,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22675575,original,camille_pissarro,-1.2730937290384101,-0.4276484903429488,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q22683207,original,camille_pissarro,-2.237618883436064,1.3781849336589864,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q28129075,original,camille_pissarro,0.8739728360609774,0.9395988059613325,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q28539996,original,camille_pissarro,-2.5258039316350547,0.687383808808848,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q3643151,original,camille_pissarro,-1.1229015421998898,1.7994192119620356,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q42883075,original,camille_pissarro,-0.5816577735726314,0.5006304850253935,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q42894301,original,camille_pissarro,0.11176412288464312,1.3131659855151485,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q42894375,original,camille_pissarro,-0.8068876937428024,0.11826207550994192,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q42894419,original,camille_pissarro,-0.8866190884818751,1.4198485444882032,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q42903520,original,camille_pissarro,0.4288528713329761,0.2756463471105963,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q462688,original,camille_pissarro,-0.7795596178884093,-0.596562747788156,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q50820778,original,camille_pissarro,-1.8600510503998469,-0.1673014237309364,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q64174090,original,camille_pissarro,0.3117039466903894,-0.9041250696840889,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q64174091,original,camille_pissarro,-2.2519296843851717,-0.425305124422944,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
original,balanced_joint,-1,original,color,wikidata:Q64174092,original,camille_pissarro,-0.49131034318605527,-2.0859685721677885,camille_pissarro/color/balanced_joint,False,pfg2-method-20260905,
