painter_id,condition,source_route,target_route,kernel,status,auc,balanced_accuracy,false_negative_n,false_positive_n,fold,generated_recall,n_test_generated,n_test_original,n_train_generated,n_train_original,real_specificity,test_generated_class_counts.built,test_generated_class_counts.land,test_generated_class_counts.water,test_original_class_counts.built,test_original_class_counts.land,test_original_class_counts.water,train_generated_class_counts.built,train_generated_class_counts.land,train_generated_class_counts.water,train_original_class_counts.built,train_original_class_counts.land,train_original_class_counts.water
paul_cezanne,artist_free,oauth_gpt_image_2,nano_banana_2,linear,available,0.9760000000000003,0.9400000000000001,1,0,5,0.8800000000000001,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,oauth_gpt_image_2,nano_banana_2,rbf,available,0.995238095238095,0.9166666666666666,0,1,0,1.0,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,oauth_gpt_image_2,nano_banana_2,rbf,available,0.9587301587301587,0.8,6,0,1,0.6000000000000001,12,6,60,26,1.0,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,artist_free,oauth_gpt_image_2,nano_banana_2,rbf,available,0.8651162790697677,0.7604651162790699,2,1,2,0.7209302325581397,12,5,60,27,0.8,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,artist_free,oauth_gpt_image_2,nano_banana_2,rbf,available,1.0000000000000004,0.8178294573643412,3,0,3,0.6356589147286823,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,artist_free,oauth_gpt_image_2,nano_banana_2,rbf,available,0.9573333333333335,0.8233333333333334,5,0,4,0.6466666666666667,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,artist_free,oauth_gpt_image_2,nano_banana_2,rbf,available,1.0000000000000004,0.93,2,0,5,0.8600000000000001,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,oauth_gpt_image_2,nano_banana_2,linear,available,0.4634920634920634,0.5142857142857142,11,0,0,0.02857142857142857,12,6,60,26,1.0,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,oauth_gpt_image_2,nano_banana_2,linear,available,0.6301587301587301,0.4452380952380952,10,1,1,0.05714285714285714,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,oauth_gpt_image_2,nano_banana_2,linear,available,0.28682170542635665,0.5116279069767442,11,0,2,0.023255813953488375,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,named,oauth_gpt_image_2,nano_banana_2,linear,available,0.2759689922480621,0.4,12,1,3,0.0,12,5,60,27,0.8,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,named,oauth_gpt_image_2,nano_banana_2,linear,available,0.5666666666666667,0.5,12,0,4,0.0,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,oauth_gpt_image_2,nano_banana_2,linear,available,0.7026666666666669,0.52,10,1,5,0.24000000000000005,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,oauth_gpt_image_2,nano_banana_2,rbf,available,0.6666666666666665,0.41666666666666663,12,1,0,0.0,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,oauth_gpt_image_2,nano_banana_2,rbf,available,0.3857142857142857,0.4595238095238095,9,1,1,0.08571428571428572,12,6,60,26,0.8333333333333333,3,3,6,2,3,1,21,21,18,9,15,2
paul_cezanne,named,oauth_gpt_image_2,nano_banana_2,rbf,available,0.27441860465116286,0.5116279069767442,11,0,2,0.023255813953488375,12,5,60,27,1.0,6,3,3,1,3,1,18,21,21,10,15,2
paul_cezanne,named,oauth_gpt_image_2,nano_banana_2,rbf,available,0.32868217054263577,0.5,12,0,3,0.0,12,5,60,27,1.0,6,3,3,2,3,,18,21,21,9,15,3
paul_cezanne,named,oauth_gpt_image_2,nano_banana_2,rbf,available,0.5920000000000001,0.5,12,0,4,0.0,12,5,60,27,1.0,3,6,3,2,3,,21,18,21,9,15,3
paul_cezanne,named,oauth_gpt_image_2,nano_banana_2,rbf,available,0.7720000000000002,0.52,10,1,5,0.24000000000000005,12,5,60,27,0.8,3,6,3,2,3,,21,18,21,9,15,3
