painter_id,route,condition,k,status,mode,size_label,sample_size,reference_n,draw,coverage,class_n.built,class_n.land,class_n.water
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,57,0.65625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,58,0.59375,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,59,0.65625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,60,0.5,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,61,0.625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,62,0.53125,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,63,0.59375,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,64,0.625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,65,0.625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,66,0.625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,67,0.5625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,68,0.53125,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,69,0.625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,70,0.53125,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,71,0.59375,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,72,0.46875,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,73,0.625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,74,0.59375,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,75,0.625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,76,0.59375,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,77,0.59375,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,78,0.5625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,79,0.5625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,80,0.5625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,81,0.65625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,82,0.53125,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,83,0.5,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,84,0.6875,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,85,0.625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,86,0.6875,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,87,0.65625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,88,0.46875,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,89,0.625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,90,0.5,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,91,0.65625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,92,0.65625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,93,0.6875,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,94,0.59375,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,95,0.625,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,96,0.6875,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,97,0.59375,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,98,0.53125,6,9,1
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,half_reference_n,16,32,99,0.65625,6,9,1
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,0,0.625,8,10,14
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,1,0.625,13,8,11
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,2,0.625,11,10,11
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,3,0.6875,13,11,8
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,4,0.71875,13,12,7
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,5,0.65625,13,9,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,6,0.59375,11,14,7
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,7,0.6875,12,9,11
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,8,0.625,11,9,12
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,9,0.6875,10,11,11
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,10,0.71875,8,8,16
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,11,0.625,14,9,9
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,12,0.65625,11,9,12
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,13,0.625,10,12,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,14,0.65625,9,14,9
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,15,0.53125,10,12,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,16,0.6875,9,12,11
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,17,0.65625,11,9,12
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,18,0.71875,8,7,17
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,19,0.71875,14,10,8
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,20,0.625,10,12,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,21,0.6875,8,10,14
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,22,0.65625,12,10,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,23,0.625,10,9,13
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,24,0.6875,9,9,14
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,25,0.59375,14,9,9
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,26,0.71875,14,9,9
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,27,0.59375,7,12,13
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,28,0.6875,8,11,13
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,29,0.71875,10,13,9
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,30,0.71875,14,11,7
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,31,0.625,12,7,13
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,32,0.5625,11,10,11
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,33,0.65625,7,14,11
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,34,0.71875,13,10,9
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,35,0.6875,5,16,11
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,36,0.6875,11,13,8
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,37,0.65625,11,11,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,38,0.625,10,13,9
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,39,0.625,10,11,11
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,40,0.65625,8,16,8
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,41,0.65625,9,9,14
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,42,0.625,12,10,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,43,0.59375,10,9,13
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,44,0.71875,9,12,11
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,45,0.625,10,12,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,46,0.6875,10,9,13
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,47,0.65625,12,11,9
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,48,0.625,12,9,11
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,49,0.65625,11,12,9
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,50,0.75,11,6,15
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,51,0.6875,14,11,7
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,52,0.65625,8,13,11
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,53,0.6875,7,9,16
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,54,0.625,11,9,12
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,55,0.65625,12,9,11
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,56,0.59375,10,12,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,57,0.71875,12,11,9
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,58,0.71875,8,8,16
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,59,0.5625,9,14,9
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,60,0.75,11,12,9
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,61,0.6875,14,10,8
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,62,0.59375,9,14,9
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,63,0.75,12,8,12
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,64,0.65625,8,11,13
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,65,0.71875,12,10,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,66,0.65625,14,8,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,67,0.59375,12,10,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,68,0.65625,9,11,12
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,69,0.71875,9,13,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,70,0.65625,8,12,12
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,71,0.6875,6,12,14
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,72,0.59375,11,10,11
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,73,0.625,11,9,12
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,74,0.65625,11,11,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,75,0.6875,13,9,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,76,0.71875,9,13,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,77,0.65625,11,8,13
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,78,0.6875,6,15,11
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,79,0.59375,7,12,13
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,80,0.71875,14,11,7
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,81,0.6875,15,6,11
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,82,0.625,12,11,9
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,83,0.59375,13,7,12
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,84,0.75,14,12,6
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,85,0.71875,11,12,9
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,86,0.625,11,11,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,87,0.6875,11,10,11
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,88,0.65625,10,15,7
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,89,0.5625,11,8,13
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,90,0.6875,10,12,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,91,0.6875,13,9,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,92,0.6875,12,12,8
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,93,0.65625,7,16,9
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,94,0.625,11,11,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,95,0.625,7,10,15
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,96,0.59375,11,9,12
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,97,0.625,14,10,8
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,98,0.65625,10,12,10
paul_cezanne,flux_2_max,named,3,available,uniform,reference_n,32,32,99,0.625,8,12,12
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,0,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,1,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,2,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,3,0.65625,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,4,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,5,0.65625,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,6,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,7,0.65625,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,8,0.75,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,9,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,10,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,11,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,12,0.65625,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,13,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,14,0.75,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,15,0.65625,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,16,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,17,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,18,0.65625,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,19,0.75,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,20,0.75,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,21,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,22,0.75,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,23,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,24,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,25,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,26,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,27,0.75,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,28,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,29,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,30,0.75,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,31,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,32,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,33,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,34,0.75,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,35,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,36,0.65625,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,37,0.75,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,38,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,39,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,40,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,41,0.65625,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,42,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,43,0.75,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,44,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,45,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,46,0.65625,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,47,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,48,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,49,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,50,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,51,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,52,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,53,0.75,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,54,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,55,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,56,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,57,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,58,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,59,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,60,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,61,0.59375,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,62,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,63,0.65625,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,64,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,65,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,66,0.65625,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,67,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,68,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,69,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,70,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,71,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,72,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,73,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,74,0.65625,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,75,0.65625,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,76,0.625,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,77,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,78,0.75,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,79,0.75,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,80,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,81,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,82,0.75,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,83,0.65625,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,84,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,85,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,86,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,87,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,88,0.75,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,89,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,90,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,91,0.65625,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,92,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,93,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,94,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,95,0.65625,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,96,0.71875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,97,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,98,0.6875,11,18,3
paul_cezanne,flux_2_max,named,3,available,reference_class_counts,reference_n,32,32,99,0.71875,11,18,3
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,0,0.6875,5,5,6
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,1,0.875,6,5,5
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,2,0.84375,5,8,3
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,3,0.78125,5,7,4
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,4,0.8125,4,5,7
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,5,0.75,5,5,6
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,6,0.71875,3,7,6
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,7,0.84375,4,5,7
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,8,0.8125,3,10,3
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,9,0.78125,2,7,7
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,10,0.78125,6,7,3
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,11,0.625,4,4,8
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,12,0.71875,6,6,4
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,13,0.78125,6,4,6
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,14,0.9375,9,3,4
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,15,0.84375,6,3,7
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,16,0.75,4,5,7
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,17,0.71875,7,4,5
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,18,0.875,6,7,3
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,19,0.71875,5,6,5
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,20,0.65625,3,8,5
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,21,0.75,4,9,3
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,22,0.75,6,4,6
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,23,0.8125,6,3,7
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,24,0.75,4,5,7
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,25,0.78125,4,4,8
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,26,0.90625,5,3,8
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,27,0.71875,7,5,4
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,28,0.75,8,3,5
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,29,0.84375,5,7,4
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,30,0.75,4,6,6
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,31,0.90625,5,6,5
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,32,0.8125,7,5,4
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,33,0.75,6,3,7
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,34,0.75,4,5,7
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,35,0.71875,5,7,4
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,36,0.78125,6,5,5
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,37,0.8125,5,4,7
paul_cezanne,flux_2_max,named,5,available,uniform,half_reference_n,16,32,38,0.78125,7,6,3
