painter_id,basis,condition,content_class,image_id,pc1,pc2,route
paul_cezanne,balanced_joint,artist_free,built,generated:slot0331,5.822169803994963,-2.3305962467762753,nano_banana_2
paul_cezanne,balanced_joint,artist_free,land,generated:slot0365,4.384332561400737,-0.5295644669614853,nano_banana_2
paul_cezanne,balanced_joint,artist_free,built,generated:slot0370,2.0055797091505605,0.10375587812191191,nano_banana_2
paul_cezanne,balanced_joint,artist_free,land,generated:slot0384,10.825432578139289,-1.9482033574016433,nano_banana_2
paul_cezanne,balanced_joint,artist_free,land,generated:slot0388,3.5417864753851833,-0.40489060670016247,nano_banana_2
paul_cezanne,balanced_joint,artist_free,water,generated:slot0395,1.3796573175037743,-3.5367322564808714,nano_banana_2
paul_cezanne,balanced_joint,artist_free,built,generated:slot0401,6.002516807460312,-2.3105939552814134,nano_banana_2
paul_cezanne,balanced_joint,artist_free,water,generated:slot0423,5.600880644835504,-0.6931958729776291,nano_banana_2
paul_cezanne,balanced_joint,artist_free,built,generated:slot0433,3.5793380072029612,0.6547477485069545,nano_banana_2
paul_cezanne,balanced_joint,artist_free,built,generated:slot0436,7.689857458976226,-0.4833527356622801,nano_banana_2
paul_cezanne,balanced_joint,artist_free,water,generated:slot0450,4.534385458844115,-2.0219782790330143,nano_banana_2
paul_cezanne,balanced_joint,artist_free,land,generated:slot0499,1.736716166650616,-0.32863838673250007,nano_banana_2
paul_cezanne,balanced_joint,artist_free,water,generated:slot0505,5.741173483818347,-2.146509405000778,nano_banana_2
paul_cezanne,balanced_joint,artist_free,water,generated:slot0530,3.6354984998425426,-2.2085263828572406,nano_banana_2
paul_cezanne,balanced_joint,artist_free,land,generated:slot0538,-1.0782172784717288,0.10657317068140018,nano_banana_2
paul_cezanne,balanced_joint,artist_free,built,generated:slot0551,2.6657721614526277,-1.517521774205278,nano_banana_2
paul_cezanne,balanced_joint,artist_free,built,generated:slot0565,6.83154294251555,-1.117487281652758,nano_banana_2
paul_cezanne,balanced_joint,artist_free,land,generated:slot0583,5.10999609807954,-4.763634846662664,nano_banana_2
paul_cezanne,balanced_joint,artist_free,built,generated:slot0587,5.445750113799199,-1.0592340075490962,nano_banana_2
paul_cezanne,balanced_joint,artist_free,water,generated:slot0591,0.6723159402949305,-1.1364272525893329,nano_banana_2
paul_cezanne,balanced_joint,artist_free,land,generated:slot0626,5.426975210743246,-1.5872364279015465,nano_banana_2
paul_cezanne,balanced_joint,artist_free,built,generated:slot0642,8.078087976857375,-0.9113090473039646,nano_banana_2
paul_cezanne,balanced_joint,artist_free,land,generated:slot0650,6.6395527426847245,-2.2965529236318547,nano_banana_2
paul_cezanne,balanced_joint,artist_free,land,generated:slot0652,-0.05887711419070479,-2.095740666871355,nano_banana_2
paul_cezanne,balanced_joint,artist_free,land,generated:slot0653,1.542534068251007,-2.4843215540493224,nano_banana_2
paul_cezanne,balanced_joint,artist_free,built,generated:slot0668,-0.311313743356101,1.007706483855048,nano_banana_2
paul_cezanne,balanced_joint,artist_free,built,generated:slot0677,3.1351766435503534,0.7180911879092815,nano_banana_2
paul_cezanne,balanced_joint,artist_free,water,generated:slot0720,2.486376649835084,-1.498113649001425,nano_banana_2
paul_cezanne,balanced_joint,artist_free,water,generated:slot0727,-5.8458183701462,-3.7100864090720544,nano_banana_2
paul_cezanne,balanced_joint,artist_free,water,generated:slot0741,3.615744590171211,-2.105889533021459,nano_banana_2
paul_cezanne,balanced_joint,artist_free,built,generated:slot0758,4.908122497142979,0.11139416154088294,nano_banana_2
paul_cezanne,balanced_joint,artist_free,land,generated:slot0775,6.446813707514941,-0.39338823520080973,nano_banana_2
paul_cezanne,balanced_joint,artist_free,built,generated:slot0783,5.862525976581089,-1.672132189022181,nano_banana_2
paul_cezanne,balanced_joint,artist_free,water,generated:slot0787,3.6020174779582317,-4.1126910886539845,nano_banana_2
paul_cezanne,balanced_joint,artist_free,water,generated:slot0799,5.886935421253642,-0.42958294283580195,nano_banana_2
paul_cezanne,balanced_joint,artist_free,water,generated:slot0809,3.49749785482701,-0.9362506848446194,nano_banana_2
paul_cezanne,balanced_joint,artist_free,land,generated:slot0817,8.706741505145674,-1.2478459037455911,nano_banana_2
paul_cezanne,balanced_joint,artist_free,built,generated:slot0832,5.938449031939699,-1.5515311060103203,nano_banana_2
paul_cezanne,balanced_joint,artist_free,land,generated:slot0855,3.8436461449303447,-0.9096081982815327,nano_banana_2
paul_cezanne,balanced_joint,artist_free,built,generated:slot0884,6.3353981358703875,-0.4343911314791072,nano_banana_2
paul_cezanne,balanced_joint,artist_free,built,generated:slot0927,3.73794504676339,0.44762840147747024,nano_banana_2
paul_cezanne,balanced_joint,artist_free,land,generated:slot0958,-1.300630237829669,-2.303444835566777,nano_banana_2
paul_cezanne,balanced_joint,artist_free,land,generated:slot0970,2.4786771768525986,-1.2166136769958467,nano_banana_2
paul_cezanne,balanced_joint,artist_free,land,generated:slot0972,6.043798673198921,-2.1982525924899616,nano_banana_2
paul_cezanne,balanced_joint,artist_free,built,generated:slot0974,5.195541011538276,-0.7597776863452609,nano_banana_2
paul_cezanne,balanced_joint,artist_free,water,generated:slot0978,-1.4580479508500848,-1.9661889978861113,nano_banana_2
paul_cezanne,balanced_joint,artist_free,water,generated:slot0994,-4.210249011020805,-4.377633379522633,nano_banana_2
paul_cezanne,balanced_joint,artist_free,water,generated:slot1007,3.8803478653943477,-2.492453337105458,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0002,4.480776077807816,-2.6634521328987524,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0006,0.8014865772826549,0.6780187365183088,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0018,2.6102437571043504,-1.6851131970595523,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0040,2.5399115733534634,1.0865858479297712,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0052,1.9044324573834193,-0.010745988574127781,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0072,0.28653582294110935,0.12231123229770095,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0111,3.4430144982735196,-0.32363842039303675,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0118,2.602657868988283,0.7018357161903712,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0125,-0.5075723222380991,0.21847779590842148,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0141,1.3219180598542863,-0.046848455739188666,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0177,5.164187191405338,0.027809189796995523,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0207,0.5197813254544317,-0.18405356412701568,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0210,3.841577663419777,-1.7673453023656533,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0220,2.3623205780598044,-2.990876019509575,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0223,3.730561671178343,-0.32141429973879176,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0225,5.191586206440199,-0.35445556336448003,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0236,2.5586326676057634,0.19481538800261083,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0240,1.3230122657327061,0.15320298202366991,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0253,1.6818374538540024,0.4695949804210518,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0254,1.4513443723822772,0.3217244842131881,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0267,2.598687218152756,-1.4186430857217207,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0284,3.0992984358917903,-0.2595511089586456,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0286,2.391927604046055,1.2127115077606123,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0298,-2.7438624085896564,-3.530296268619317,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0332,2.034373198406374,-1.7335676198464445,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0366,4.043879064353243,-0.3523167628564329,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0369,1.9109035316020822,0.3437307085956506,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0383,7.313299205535087,-0.6879317497007872,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0387,5.60288530308894,-0.7178397449406495,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0394,0.8504003556323227,-1.0355028766824137,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0400,3.9766110758040982,-1.1500098657868492,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0422,2.5335938650519827,-3.1817502250041767,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0434,3.6420110896813354,0.32517913309527846,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0435,3.526604115548037,-0.5537161887678941,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0451,1.3614898773910737,-0.3673637963505694,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0498,1.544997286253989,-0.3686392286243622,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0504,2.880602354244742,-0.11012974901426723,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0531,1.714357885107091,0.04926838599187111,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0537,2.297918259477206,1.7938350293979728,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0552,1.0595707226647424,-0.7395050771581876,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0564,4.8724149066922084,-0.24124661392366403,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0582,3.202002544957781,-3.185237936773365,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0586,3.0975762475403457,-1.17313005942392,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0590,0.5115728151725811,-0.06424363446170832,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0625,3.393360585503778,0.35362679392459406,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0641,0.06322266962759725,-1.588972015647288,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0649,5.211159743833977,-2.4297720722684533,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0651,1.9922353548249523,0.07001856630546854,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0654,-0.3966444230696346,-0.1926108792698473,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0667,0.5378605409337615,1.1516523531206995,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0678,2.070962496368836,0.7996107723995873,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0721,0.8435095307088732,0.5281006743384292,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0726,-3.226809974832198,-1.4781713056258534,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0740,1.590446275603756,-1.9313719395919013,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0759,3.397543022225112,0.8212454322792522,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0774,3.9118897882341503,-0.6891781874600493,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0782,2.000096849213394,0.09357197123259046,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0786,1.2038257075849925,-0.2858660120778313,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0798,4.62319233257637,-1.3752322657199219,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0808,1.709335095310776,-0.2533511171162753,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0818,6.575848334665778,-1.8662307896431476,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0833,4.8387421825093355,-0.5162898168846269,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0854,3.522464028101958,-0.08261431656947471,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0885,5.263389331249848,0.6271897618010587,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0928,0.638635718677616,0.700882559658283,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0957,0.6008241805806841,1.307772049647527,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0969,3.9191953880720396,0.25675246090283377,nano_banana_2
paul_cezanne,balanced_joint,named,land,generated:slot0971,4.430580878765279,-2.2047019809302446,nano_banana_2
paul_cezanne,balanced_joint,named,built,generated:slot0973,4.263399638189127,-1.452242511861642,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0979,1.0634874613769991,-0.3558492183976754,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot0993,-4.284789532559274,-1.1494222636417941,nano_banana_2
paul_cezanne,balanced_joint,named,water,generated:slot1006,3.6613507461340795,-1.4458812176105522,nano_banana_2
paul_cezanne,balanced_joint,artist_free,built,generated:slot0004,-0.1875057833403681,-0.39283406909354107,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0022,-2.850160964635978,-3.9821227264903114,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0039,-0.3229725024561304,-2.026178103691097,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0043,0.7026264093581438,-2.4462018628511193,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0045,-0.6823936177047782,-0.09439314908091552,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0069,-0.01833872432231151,-1.1682588658139041,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0080,1.58180169395453,-1.2016019282490735,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0103,-2.0730930941260253,-1.9902094605088043,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0108,-3.075434590001102,-1.6872976538568865,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0134,1.5705373698037282,-1.6301736227979498,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0159,-0.665465664090156,-6.930979612800771,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0190,0.987891828160745,-0.8795366156180976,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0193,2.0469621317030016,-0.651088549703104,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0198,-2.123934090694188,-1.9657939543228733,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0216,-1.4474588709123775,-0.8205012542050144,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0221,-0.9970627117044358,-2.0984628713379068,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0228,1.0650638847816463,-1.7414485469512635,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0233,-0.35707445157026396,-2.2500351456840986,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0271,-2.4669581963898324,-1.7760493562914976,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0281,0.7076072615333299,-1.3109219085312716,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0302,-0.7132343661068163,0.16842557503684163,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0305,0.4077493148832174,-1.7850682779552636,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0319,-1.854722746013967,-0.8766129963915003,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0324,-2.7336054588305374,-2.9380632681068843,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0347,-3.129190046372703,-2.008786719674857,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0357,0.21763539867869583,-1.922296883262186,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0377,-6.062755308921324,-3.087520680358479,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0386,-2.74104839133714,-3.2307216409547355,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0406,-0.3985349719312586,-0.8722349651664655,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0417,-1.2954563934552636,-1.0106893153461636,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0429,0.5969269855288889,-1.6162389778066852,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0449,-0.02861209883770077,-2.2966470956600684,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0470,-3.5046902788549525,-2.083211639361907,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0486,-0.8985748198020818,-1.9121610051654236,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0489,3.3994554983486784,-0.6483784802521556,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0500,-2.9936256520113522,-3.5330311900280686,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0506,-0.060569740460441605,-2.822693556994049,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0522,-3.115460118212338,-3.689157166863143,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0528,-0.4695987667114392,-0.9217824770859943,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0533,-4.723143401806176,-0.7977611145291102,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0553,-0.6273481971970263,-0.13803815246527631,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0560,-0.5027005219715327,-2.401864610510531,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0573,0.18728799424962347,-3.9983440935360606,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0608,-0.9672313274125803,-0.9263093703963993,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0613,-1.5896457761260412,-4.561794277577234,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0644,-0.5446700005637989,0.24698334163346075,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0656,2.1597773969637535,-0.541236421858146,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0694,1.536668999057896,-0.9964359698053328,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0698,-5.28541410553673,-3.6627850619138127,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0709,-1.324880288511971,-2.470637787540385,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0725,-3.663399249407591,-3.428422740571906,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0729,-3.058614364144604,-2.0569017185645477,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0746,1.0151905657071858,-0.9654524679391465,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0751,-3.1484682274183196,-0.5044479819842725,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0757,1.0823624857951624,-3.509637240625665,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0766,0.23685131279312732,-1.788808346422649,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0768,-0.7492109463203314,-1.3997558724255104,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0784,0.25168574235257596,-0.3606808966658746,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0837,-0.4522805498229071,-2.046852932735636,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0864,-0.6438605403549046,-0.8558985149530115,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0866,-0.8870726051058649,-1.9977363030087372,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0871,0.4871685101546065,-0.9960511636078674,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0877,-4.225574078702077,-2.030157536395681,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0886,-1.8184237060313297,-2.3522410732248566,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0901,-2.0323746175527804,-0.9588458368568359,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0908,0.36939482302472915,-2.378558936122489,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0921,-5.480105851044929,-2.286375531327059,flux_2_max
paul_cezanne,balanced_joint,artist_free,built,generated:slot0929,-0.3848737875305947,0.036161050849947876,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0936,-0.43237949154541233,-0.8981184787666666,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0941,-1.6076803731549831,-4.339802941023854,flux_2_max
paul_cezanne,balanced_joint,artist_free,water,generated:slot0966,-2.3845983801673603,-1.8958436046989495,flux_2_max
paul_cezanne,balanced_joint,artist_free,land,generated:slot0990,1.4237871784163922,-0.8476687599368636,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0005,-2.305916780942924,0.3168741711508849,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0021,-3.523989866577453,-2.8801829886855397,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0038,-1.7185851465768118,-0.8165103689416611,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0042,1.3898846407428078,-0.49768053830878817,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0044,-2.0067907187838183,1.235346388907738,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0070,-2.8546472510201517,-0.2258352048170709,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0079,0.6290461605198245,-0.4757978384165742,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0102,0.8111315105399491,0.136813004591005,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0107,-1.128930690390081,-0.26058284736442017,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0133,0.03093713302641601,-1.3075499965853268,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0160,0.478501821008771,-2.7112010527530495,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0191,0.27347826426060334,-0.6964857168824385,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0192,-0.7986031162117077,0.04472669333951232,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0199,-1.2945283627538609,-0.12737145339383182,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0215,0.150290174150622,0.6042365337407258,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0222,0.5686122843299436,-0.21558297114535377,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0227,-0.42646485462121586,0.7849268956024293,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0232,0.0019061635942130225,-1.6311335138131864,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0270,-1.116635607131162,-0.44160367127491945,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0280,1.8221687464615834,-0.4628583339901961,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0303,-0.29260879406480317,0.9427777264312808,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0304,-0.8086530042710447,0.4428550080208391,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0318,-1.5630471938441737,0.27634454783290785,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0325,-0.05822366012692684,-2.446591978893149,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0348,-2.031738453484031,0.4642447569513166,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0358,-0.9164065242776609,-1.9216651268309781,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0376,-2.76322061934825,-1.48982710926813,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0385,-0.6755687624230159,-0.9798243724908221,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0405,1.3891577671610995,-0.1488039445100232,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0416,-2.027181835809979,0.5424202036480216,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0428,-2.054358407547943,-0.1572094557034668,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0448,1.4484572017832025,-0.6883000082683411,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0469,-1.8731939674308584,-0.9616942061487684,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0487,-0.9429377912884349,0.4600109180668911,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0488,1.8299230590734399,-0.6588412674369724,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0501,-2.656798138619805,-1.4486702758703371,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0507,-0.359274801047081,-0.5802228576843543,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0521,-2.8336780896081675,-0.7502698436062442,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0529,-0.010063727802891026,0.14930436025853677,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0532,-1.697767839233145,-0.03194707516112381,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0554,-0.8322553401542596,0.29648908973097404,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0561,0.616268760607567,-2.244569696488287,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0572,0.5676855338766187,-1.334408560147585,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0609,0.1308536984204243,0.3015011241156947,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0612,-0.6470956106008486,-2.4940380130729167,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0643,-1.9413803484834573,-0.23992664979763675,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0655,-0.19167868758950732,0.5053910072914255,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0693,0.5513545649299982,-0.3200911835254974,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0697,-5.1706943710785565,-2.0007209249491025,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0710,-2.3176917097022667,-1.4571570840073462,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0724,-3.94356384188891,-0.9569699013382873,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0728,-1.2222138233256967,-0.5197520951168426,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0745,-2.00116263539945,0.9907621268377522,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0752,-2.077132059245058,0.43965397310814563,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0756,0.6934992529955064,-0.005410803755655488,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0765,-0.841903977185763,0.24142595804951367,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0767,0.05243534236162455,0.35569248226139194,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0785,-0.16843183702127276,0.392726138863055,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0836,-1.9015041656086935,0.15104849414264934,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0863,-1.161835122227825,-0.14535810714071615,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0865,-1.3659762876107568,-1.5960486883040546,flux_2_max
paul_cezanne,balanced_joint,named,land,generated:slot0870,-0.18346422654569844,0.13589093222541523,flux_2_max
paul_cezanne,balanced_joint,named,water,generated:slot0878,-1.096914582520479,-0.7191530905228053,flux_2_max
paul_cezanne,balanced_joint,named,built,generated:slot0887,-1.8705312251098947,-1.6141364037242822,flux_2_max
