condition,coordinate_iqr_ratios,energy_distance,feature_set,generated_weight_effective_size,n_generated,n_original,original_weight_effective_size,painter_id,pipeline,population_variance_ratio,route,sample_variance_ratio,squared_iqr_sum_ratio,status,weighting
generic_named,"[0.8662909210407713, 0.6521139058714227, 0.3677967465763061, 0.4313383218977165, 0.7694158468769771, 0.5991749204671976, 0.5526186813012586, 0.8118573564535841]",0.9795834362908336,spatial,72.0,72,38,24.029339853300737,claude_monet,resolution256,0.44227815372647444,oauth_gpt_image_2,,0.41114673129677093,available,equal_content
generic_named,"[0.4659803365594881, 0.6034437325493002, 0.6592403783711357, 0.6733885663025586, 0.7885817546074987, 0.9213792176253923, 0.1746777660959893, 0.7711954749973537, 0.5874350344551582, 0.8130815691504358, 0.6155153644615244, 0.5944891059569235]",1.1983327869634004,texture,72.0,72,38,24.029339853300737,claude_monet,resolution256,0.27338671741426585,oauth_gpt_image_2,,0.4109157808072157,available,equal_content
generic_named,"[0.8920510223286655, 0.48726836390309564, 0.5199224562112457, 0.43385375401566123, 0.5545241582300081, 0.6016029610123811, 0.45213076046077055, 0.6815083359231193, 0.496208979564326, 0.45347788403775074, 0.7140285332746727, 0.6861021133492706, 0.6797334002550565, 0.34053863435390835, 0.557539369144135, 0.7423972094979429, 0.6134942835205558, 0.533919596501644, 1.0853376271159842, 0.4871043137185658, 0.6212521733352386, 0.6041592910264699, 0.5186758777897559, 0.47966926028978424, 1.1390371478164656, 0.32308547828810735, 0.6034792577854956, 0.4362862022733034, 0.7974606155918237, 0.7998257543352676, 0.9599214947240301]",2.092422760784238,all31,55.2986301369863,72,29,29.0,claude_monet,resolution256,0.3387945701968998,oauth_gpt_image_2,,0.39957234551477316,available,unambiguous
generic_named,"[0.8920510223286655, 0.48726836390309564, 0.5199224562112457, 0.43385375401566123, 0.5545241582300081, 0.6016029610123811, 0.45213076046077055, 0.6815083359231193, 0.496208979564326, 0.45347788403775074, 0.7140285332746727]",1.4219599253910107,color,55.2986301369863,72,29,29.0,claude_monet,resolution256,0.29937804837203724,oauth_gpt_image_2,,0.3263486731062961,available,unambiguous
generic_named,"[0.6861021133492706, 0.6797334002550565, 0.34053863435390835, 0.557539369144135, 0.7423972094979429, 0.6134942835205558, 0.533919596501644, 1.0853376271159842]",1.0429765803638271,spatial,55.2986301369863,72,29,29.0,claude_monet,resolution256,0.4323842491727345,oauth_gpt_image_2,,0.4426699292231721,available,unambiguous
generic_named,"[0.4871043137185658, 0.6212521733352386, 0.6041592910264699, 0.5186758777897559, 0.47966926028978424, 1.1390371478164656, 0.32308547828810735, 0.6034792577854956, 0.4362862022733034, 0.7974606155918237, 0.7998257543352676, 0.9599214947240301]",1.1569718431584053,texture,55.2986301369863,72,29,29.0,claude_monet,resolution256,0.3026131736130635,oauth_gpt_image_2,,0.4328446402418956,available,unambiguous
generic_named,"[0.8711761945982892, 0.8941100528692671, 0.5773124931277572, 1.1486024793484217, 0.21508449306389305, 1.5379215833472224, 0.5393981599427913, 0.5147779065713869, 0.41027725231170603, 0.4043622330089494, 0.45980789111305026, 1.0152444926190236, 0.5928432372319462, 0.30398230641911744, 0.13312258632076895, 0.2716904800860175, 1.2419577411491267, 0.7274151217663386, 0.7750604680608839, 0.8939666542176399, 0.7596429354481147, 0.5161441264661148, 0.4655831590932057, 0.9272221796848108, 1.3556565239477916, 0.1987278666894622, 0.8510502694632117, 1.9584190760074969, 1.1924874949100317, 3.117452875228562, 7.0328262569824025]",2.868593723523718,all31,48.000000000000014,48,4,4.0,claude_monet,resolution256,0.46281254226205576,oauth_gpt_image_2,,0.27283713970364815,available,native1024
generic_named,"[0.8711761945982892, 0.8941100528692671, 0.5773124931277572, 1.1486024793484217, 0.21508449306389305, 1.5379215833472224, 0.5393981599427913, 0.5147779065713869, 0.41027725231170603, 0.4043622330089494, 0.45980789111305026]",1.7358656933917653,color,48.000000000000014,48,4,4.0,claude_monet,resolution256,0.3850255659406931,oauth_gpt_image_2,,0.28044326702953926,available,native1024
generic_named,"[1.0152444926190236, 0.5928432372319462, 0.30398230641911744, 0.13312258632076895, 0.2716904800860175, 1.2419577411491267, 0.7274151217663386, 0.7750604680608839]",2.1581551040646105,spatial,48.000000000000014,48,4,4.0,claude_monet,resolution256,0.3245031682088378,oauth_gpt_image_2,,0.1697946880213159,available,native1024
generic_named,"[0.8939666542176399, 0.7596429354481147, 0.5161441264661148, 0.4655831590932057, 0.9272221796848108, 1.3556565239477916, 0.1987278666894622, 0.8510502694632117, 1.9584190760074969, 1.1924874949100317, 3.117452875228562, 7.0328262569824025]",1.1629848052505194,texture,48.000000000000014,48,4,4.0,claude_monet,resolution256,1.233668866420086,oauth_gpt_image_2,,0.6186018842606984,available,native1024
generic_named,"[0.5827298063053714, 0.45066572643389735, 0.40938393557784303, 0.4364369900548761, 0.5906769251662557, 0.5549969744212865, 0.4089054444385972, 0.6192873915122274, 0.4726687949542676, 0.3827118166720859, 0.7140285332746727, 0.6861021133492706, 0.6354414088062859, 0.34053863435390835, 0.5621923932066211, 0.7694402918166063, 0.5425819624129277, 0.529380759991268, 1.0451978995365019, 0.442650147415435, 0.5059014485650684, 0.5988894993551738, 0.5177854610421154, 0.479040502213476, 1.133601254320156, 0.3074448038478418, 0.580482151672614, 0.4362862022733034, 0.6990815195371067, 0.7113976181676908, 0.5682697505573306]",1.8775983108430698,all31,55.36102236421725,72,38,38.0,claude_monet,resolution256,0.33013818340226747,oauth_gpt_image_2,,0.3423572062030846,available,initial_only
generic_named,"[0.5827298063053714, 0.45066572643389735, 0.40938393557784303, 0.4364369900548761, 0.5906769251662557, 0.5549969744212865, 0.4089054444385972, 0.6192873915122274, 0.4726687949542676, 0.3827118166720859, 0.7140285332746727]",1.2766364235372079,color,55.36102236421725,72,38,38.0,claude_monet,resolution256,0.30309894092863215,oauth_gpt_image_2,,0.2640894438374784,available,initial_only
generic_named,"[0.6861021133492706, 0.6354414088062859, 0.34053863435390835, 0.5621923932066211, 0.7694402918166063, 0.5425819624129277, 0.529380759991268, 1.0451978995365019]",0.8723507654178464,spatial,55.36102236421725,72,38,38.0,claude_monet,resolution256,0.42371667758027104,oauth_gpt_image_2,,0.4181013295274833,available,initial_only
generic_named,"[0.442650147415435, 0.5059014485650684, 0.5988894993551738, 0.5177854610421154, 0.479040502213476, 1.133601254320156, 0.3074448038478418, 0.580482151672614, 0.4362862022733034, 0.6990815195371067, 0.7113976181676908, 0.5682697505573306]",1.079350437121327,texture,55.36102236421725,72,38,38.0,claude_monet,resolution256,0.28403197966780896,oauth_gpt_image_2,,0.35602322246671714,available,initial_only
artist_free,"[1.7327907691532944, 1.7703574753408353, 1.0102559842751289, 0.7313180929359332, 2.1695103715163597, 0.5782345177355789, 0.7109590636731885, 1.9950282149654364, 1.1285387341513697, 0.8194067658637075, 0.9955032524906728, 1.4494436652289011, 0.7084278953836018, 1.6246678337823264, 0.6381645695657664, 1.6479973164760293, 1.178111021319044, 1.41287574132838, 1.3430160373242062, 0.5839867714490594, 0.5260101077407726, 0.56114307799205, 0.4308046622727084, 0.74409030020174, 0.580252422075779, 1.6714636636337419, 0.9203674747142337, 1.3666147095940182, 3.3842177699499882, 2.8940578468261395, 2.2750328533641664]",4.7972353626688395,all31,54.13215859030838,72,32,32.0,paul_cezanne,resolution256,1.8650422354955802,nano_banana_2,,1.526567541933348,available,reference_content
artist_free,"[1.7327907691532944, 1.7703574753408353, 1.0102559842751289, 0.7313180929359332, 2.1695103715163597, 0.5782345177355789, 0.7109590636731885, 1.9950282149654364, 1.1285387341513697, 0.8194067658637075, 0.9955032524906728]",1.5438961217626246,color,54.13215859030838,72,32,32.0,paul_cezanne,resolution256,1.2013798580350699,nano_banana_2,,1.3828827510699417,available,reference_content
artist_free,"[1.4494436652289011, 0.7084278953836018, 1.6246678337823264, 0.6381645695657664, 1.6479973164760293, 1.178111021319044, 1.41287574132838, 1.3430160373242062]",1.7470110962801426,spatial,54.13215859030838,72,32,32.0,paul_cezanne,resolution256,1.7133823828247388,nano_banana_2,,1.2718169769770773,available,reference_content
artist_free,"[0.5839867714490594, 0.5260101077407726, 0.56114307799205, 0.4308046622727084, 0.74409030020174, 0.580252422075779, 1.6714636636337419, 0.9203674747142337, 1.3666147095940182, 3.3842177699499882, 2.8940578468261395, 2.2750328533641664]",4.455958700837746,texture,54.13215859030838,72,32,32.0,paul_cezanne,resolution256,2.4153327205516666,nano_banana_2,,1.8145591026963162,available,reference_content
artist_free,"[1.8511158696352414, 1.7091730077569118, 0.9928442694426506, 0.7274183293877815, 2.1166299438172915, 0.8268043520804076, 0.7272493557224634, 2.321007428828401, 1.3000460465737038, 0.7750012698376633, 1.2775886452640024, 1.4360321828845932, 0.8524964599941627, 1.9209899572040652, 1.2328588678079375, 1.6632315080027742, 1.0357724797631043, 1.4675020600553932, 1.4441695808931772, 0.5839867714490594, 0.5669353064595245, 0.6286109048251566, 0.4466341092471619, 0.7359402524752388, 0.5948441779610663, 1.7765933156287426, 0.8419126158073342, 1.2732191396794843, 3.362583440368949, 3.0512238623675434, 2.3213606187270344]",4.384615645695722,all31,72.0,72,32,32.0,paul_cezanne,resolution256,1.8725258526077293,nano_banana_2,,1.7238010214512864,available,collected
artist_free,"[1.8511158696352414, 1.7091730077569118, 0.9928442694426506, 0.7274183293877815, 2.1166299438172915, 0.8268043520804076, 0.7272493557224634, 2.321007428828401, 1.3000460465737038, 0.7750012698376633, 1.2775886452640024]",1.3269629266095078,color,72.0,72,32,32.0,paul_cezanne,resolution256,1.2793145179258325,nano_banana_2,,1.6324564855485844,available,collected
artist_free,"[1.4360321828845932, 0.8524964599941627, 1.9209899572040652, 1.2328588678079375, 1.6632315080027742, 1.0357724797631043, 1.4675020600553932, 1.4441695808931772]",1.6798260779727765,spatial,72.0,72,32,32.0,paul_cezanne,resolution256,1.9573859648200387,nano_banana_2,,1.6183821010381407,available,collected
artist_free,"[0.5839867714490594, 0.5669353064595245, 0.6286109048251566, 0.4466341092471619, 0.7359402524752388, 0.5948441779610663, 1.7765933156287426, 0.8419126158073342, 1.2732191396794843, 3.362583440368949, 3.0512238623675434, 2.3213606187270344]",4.046124332717948,texture,72.0,72,32,32.0,paul_cezanne,resolution256,2.182720300333438,nano_banana_2,,1.8645819158143944,available,collected
artist_free,"[3.878989976398148, 1.9827101483815814, 1.2171707100782427, 0.6007597492190919, 2.184050072750135, 0.803856511616025, 0.9085983633362616, 2.4975634357303624, 1.8713910153005784, 0.9265882418701521, 1.3833629779557053, 1.4854532725175646, 1.0640943188424536, 2.4863067712806908, 1.8903585432850483, 1.811412723067681, 1.4161475802693353, 1.8445799158129057, 1.203001825381971, 0.6998270177913424, 0.555025975010241, 0.7158418099126345, 0.9627808370626334, 0.9733806508689141, 0.8433728175497951, 1.2363811151988557, 0.7913107777193239, 1.2732191396794843, 3.722108155226923, 3.5454989432616406, 2.4043040756075498]",4.267581877905928,all31,72.0,72,32,18.757894736842108,paul_cezanne,resolution256,2.104708286966109,nano_banana_2,,2.3285404151118687,available,equal_content
artist_free,"[3.878989976398148, 1.9827101483815814, 1.2171707100782427, 0.6007597492190919, 2.184050072750135, 0.803856511616025, 0.9085983633362616, 2.4975634357303624, 1.8713910153005784, 0.9265882418701521, 1.3833629779557053]",1.2372996601214044,color,72.0,72,32,18.757894736842108,paul_cezanne,resolution256,1.4432549901514105,nano_banana_2,,2.133143959307293,available,equal_content
artist_free,"[1.4854532725175646, 1.0640943188424536, 2.4863067712806908, 1.8903585432850483, 1.811412723067681, 1.4161475802693353, 1.8445799158129057, 1.203001825381971]",1.847424906101986,spatial,72.0,72,32,18.757894736842108,paul_cezanne,resolution256,2.3382590127873306,nano_banana_2,,2.345155992911196,available,equal_content
artist_free,"[0.6998270177913424, 0.555025975010241, 0.7158418099126345, 0.9627808370626334, 0.9733806508689141, 0.8433728175497951, 1.2363811151988557, 0.7913107777193239, 1.2732191396794843, 3.722108155226923, 3.5454989432616406, 2.4043040756075498]",3.769794481210038,texture,72.0,72,32,18.757894736842108,paul_cezanne,resolution256,2.334173549985555,nano_banana_2,,2.450426728530635,available,equal_content
artist_free,"[1.5667154673638721, 1.3515945451349227, 0.993323777939465, 0.756984610910165, 2.0149057622893127, 0.7092503356248576, 0.7990695901403364, 2.0028913630154124, 1.142206600738333, 0.7123035392152195, 0.8799880363747137, 1.4518580972144164, 0.5570771994264753, 1.8960972761661312, 0.9933031107596066, 1.450289620754462, 1.0115431718443162, 1.194541908774431, 1.302912764260078, 0.5599734767133251, 0.5141960888360728, 0.4582219781766412, 0.303805616484193, 0.8406547009233655, 0.5694041185641833, 2.4745026567277764, 0.9208192755004098, 1.3269882951804464, 2.811825100654824, 3.0193053519256776, 3.070235893968141]",5.1310544235994975,all31,55.74193548387097,72,24,23.999999999999996,paul_cezanne,resolution256,1.7872092523609262,nano_banana_2,,1.2991969563126395,available,unambiguous
artist_free,"[1.5667154673638721, 1.3515945451349227, 0.993323777939465, 0.756984610910165, 2.0149057622893127, 0.7092503356248576, 0.7990695901403364, 2.0028913630154124, 1.142206600738333, 0.7123035392152195, 0.8799880363747137]",1.6590402388329362,color,55.74193548387097,72,24,23.999999999999996,paul_cezanne,resolution256,1.159028377088112,nano_banana_2,,1.2432255286579288,available,unambiguous
artist_free,"[1.4518580972144164, 0.5570771994264753, 1.8960972761661312, 0.9933031107596066, 1.450289620754462, 1.0115431718443162, 1.194541908774431, 1.302912764260078]",1.9676539535282265,spatial,55.74193548387097,72,24,23.999999999999996,paul_cezanne,resolution256,1.7777457545679451,nano_banana_2,,1.1140821303098134,available,unambiguous
artist_free,"[0.5599734767133251, 0.5141960888360728, 0.4582219781766412, 0.303805616484193, 0.8406547009233655, 0.5694041185641833, 2.4745026567277764, 0.9208192755004098, 1.3269882951804464, 2.811825100654824, 3.0193053519256776, 3.070235893968141]",4.675511737903422,texture,55.74193548387097,72,24,23.999999999999996,paul_cezanne,resolution256,2.1806093429320863,nano_banana_2,,1.4781915759125772,available,unambiguous
artist_free,"[1.641974076660521, 1.3440454529418153, 1.0053928682238236, 0.9876022039215979, 2.053719810461157, 0.7144739392482103, 0.819660384168916, 1.4983215603206925, 1.2699588409113896, 0.6528082013145959, 1.3118336584373957, 1.4171868775408591, 0.7680342962392216, 2.287101672623152, 1.2305061383893061, 1.5987868559895286, 1.178111021319044, 1.6880890851109884, 1.2872567149234557, 0.6796545052063557, 0.6582785541548758, 0.56114307799205, 0.439627679852901, 0.935886212451547, 0.8855386617630795, 2.812385258617113, 1.0925693245704928, 0.9772231390228768, 2.7558465291797356, 3.024896071145428, 2.924268405516692]",5.602677229633462,all31,53.81366459627327,72,19,19.0,paul_cezanne,resolution256,2.0729166719556997,nano_banana_2,,1.8043678734032946,available,native1024
artist_free,"[1.641974076660521, 1.3440454529418153, 1.0053928682238236, 0.9876022039215979, 2.053719810461157, 0.7144739392482103, 0.819660384168916, 1.4983215603206925, 1.2699588409113896, 0.6528082013145959, 1.3118336584373957]",1.7875551778017744,color,53.81366459627327,72,19,19.0,paul_cezanne,resolution256,1.1699810003758373,nano_banana_2,,1.4051778012225742,available,native1024
artist_free,"[1.4171868775408591, 0.7680342962392216, 2.287101672623152, 1.2305061383893061, 1.5987868559895286, 1.178111021319044, 1.6880890851109884, 1.2872567149234557]",1.9479755280774684,spatial,53.81366459627327,72,19,19.0,paul_cezanne,resolution256,1.9731238502642443,nano_banana_2,,1.5715138521072642,available,native1024
artist_free,"[0.6796545052063557, 0.6582785541548758, 0.56114307799205, 0.439627679852901, 0.935886212451547, 0.8855386617630795, 2.812385258617113, 1.0925693245704928, 0.9772231390228768, 2.7558465291797356, 3.024896071145428, 2.924268405516692]",5.316316367120349,texture,53.81366459627327,72,19,19.0,paul_cezanne,resolution256,2.8583694309186845,nano_banana_2,,2.3141558506274724,available,native1024
artist_free,"[1.7327907691532944, 1.7703574753408353, 1.0102559842751289, 0.7313180929359332, 2.1695103715163597, 0.5782345177355789, 0.7109590636731885, 1.9950282149654364, 1.1285387341513697, 0.8194067658637075, 0.9955032524906728, 1.4494436652289011, 0.7084278953836018, 1.6246678337823264, 0.6381645695657664, 1.6479973164760293, 1.178111021319044, 1.41287574132838, 1.3430160373242062, 0.5839867714490594, 0.5260101077407726, 0.56114307799205, 0.4308046622727084, 0.74409030020174, 0.580252422075779, 1.6714636636337419, 0.9203674747142337, 1.3666147095940182, 3.3842177699499882, 2.8940578468261395, 2.2750328533641664]",4.7972353626688395,all31,54.13215859030838,72,32,32.0,paul_cezanne,resolution256,1.8650422354955802,nano_banana_2,,1.526567541933348,available,initial_only
artist_free,"[1.7327907691532944, 1.7703574753408353, 1.0102559842751289, 0.7313180929359332, 2.1695103715163597, 0.5782345177355789, 0.7109590636731885, 1.9950282149654364, 1.1285387341513697, 0.8194067658637075, 0.9955032524906728]",1.5438961217626246,color,54.13215859030838,72,32,32.0,paul_cezanne,resolution256,1.2013798580350699,nano_banana_2,,1.3828827510699417,available,initial_only
artist_free,"[1.4494436652289011, 0.7084278953836018, 1.6246678337823264, 0.6381645695657664, 1.6479973164760293, 1.178111021319044, 1.41287574132838, 1.3430160373242062]",1.7470110962801426,spatial,54.13215859030838,72,32,32.0,paul_cezanne,resolution256,1.7133823828247388,nano_banana_2,,1.2718169769770773,available,initial_only
artist_free,"[0.5839867714490594, 0.5260101077407726, 0.56114307799205, 0.4308046622727084, 0.74409030020174, 0.580252422075779, 1.6714636636337419, 0.9203674747142337, 1.3666147095940182, 3.3842177699499882, 2.8940578468261395, 2.2750328533641664]",4.455958700837746,texture,54.13215859030838,72,32,32.0,paul_cezanne,resolution256,2.4153327205516666,nano_banana_2,,1.8145591026963162,available,initial_only
named,"[1.08517597434114, 1.170929729404964, 0.49782350677856935, 0.6393865970421374, 0.8216649662706393, 1.3365360583531416, 0.6787746959178966, 1.775897924999054, 1.0552502535947974, 0.5743097366433341, 0.9745436301338127, 1.275201684419747, 1.0549782347450831, 1.1893718683334544, 0.8356447878971041, 1.6173713774899279, 0.8085376585355565, 0.9968381044972975, 0.8280279765347881, 0.413100161520121, 0.42279078280550786, 0.4633557494663592, 0.4951686297280433, 0.599623419237703, 0.4132636367154407, 1.0775845302695837, 0.45245203762049263, 0.8808593804184798, 2.2470551191118853, 1.8003382597099662, 1.2110377468689622]",3.4539147852667043,all31,54.13215859030838,72,32,32.0,paul_cezanne,resolution256,0.7998149640456877,nano_banana_2,,0.8923356594406288,available,reference_content
named,"[1.08517597434114, 1.170929729404964, 0.49782350677856935, 0.6393865970421374, 0.8216649662706393, 1.3365360583531416, 0.6787746959178966, 1.775897924999054, 1.0552502535947974, 0.5743097366433341, 0.9745436301338127]",1.7840778842003133,color,54.13215859030838,72,32,32.0,paul_cezanne,resolution256,0.7248087056633062,nano_banana_2,,0.8678736661976363,available,reference_content
named,"[1.275201684419747, 1.0549782347450831, 1.1893718683334544, 0.8356447878971041, 1.6173713774899279, 0.8085376585355565, 0.9968381044972975, 0.8280279765347881]",1.248405947023568,spatial,54.13215859030838,72,32,32.0,paul_cezanne,resolution256,0.8706602902620514,nano_banana_2,,1.0754035710547984,available,reference_content
named,"[0.413100161520121, 0.42279078280550786, 0.4633557494663592, 0.4951686297280433, 0.599623419237703, 0.4132636367154407, 1.0775845302695837, 0.45245203762049263, 0.8808593804184798, 2.2470551191118853, 1.8003382597099662, 1.2110377468689622]",2.8705984341714954,texture,54.13215859030838,72,32,32.0,paul_cezanne,resolution256,0.7894864965149426,nano_banana_2,,0.7719226917579393,available,reference_content
named,"[1.1340282981825391, 1.1422138020678267, 0.5348488836293315, 0.7457173264393125, 0.8830224090970393, 1.5581885519466825, 0.8066102897193664, 1.8619435324614158, 1.1215395364614467, 0.5550950525801456, 0.916672205521673, 1.2886960283754099, 0.9839256026686223, 1.1893718683334544, 0.7963743820264813, 1.7257010593158602, 0.6874479036449785, 0.8672575333112029, 0.9308321396607531, 0.3746805473669262, 0.45640903256367904, 0.4692409827718482, 0.48729417130443176, 0.5586241305481376, 0.42008946857593865, 1.0912846933413665, 0.4844415393212414, 0.7142353614636627, 2.204967327826306, 2.1801740600203003, 1.3615368182484404]",2.9411958600847603,all31,72.0,72,32,32.0,paul_cezanne,resolution256,0.8215358345901069,nano_banana_2,,0.926095895044944,available,collected
named,"[1.1340282981825391, 1.1422138020678267, 0.5348488836293315, 0.7457173264393125, 0.8830224090970393, 1.5581885519466825, 0.8066102897193664, 1.8619435324614158, 1.1215395364614467, 0.5550950525801456, 0.916672205521673]",1.529402447509344,color,72.0,72,32,32.0,paul_cezanne,resolution256,0.8025092375705651,nano_banana_2,,0.9602658242873708,available,collected
named,"[1.2886960283754099, 0.9839256026686223, 1.1893718683334544, 0.7963743820264813, 1.7257010593158602, 0.6874479036449785, 0.8672575333112029, 0.9308321396607531]",1.0531813364205624,spatial,72.0,72,32,32.0,paul_cezanne,resolution256,0.8729326429178084,nano_banana_2,,1.0295606418319083,available,collected
named,"[0.3746805473669262, 0.45640903256367904, 0.4692409827718482, 0.48729417130443176, 0.5586241305481376, 0.42008946857593865, 1.0912846933413665, 0.4844415393212414, 0.7142353614636627, 2.204967327826306, 2.1801740600203003, 1.3615368182484404]",2.4370720366128102,texture,72.0,72,32,32.0,paul_cezanne,resolution256,0.7913649584996606,nano_banana_2,,0.8255196852070471,available,collected
named,"[2.376342007412378, 1.3250144290270038, 0.6556943676948649, 0.6158725123094735, 0.9111489528255785, 1.5149412441482564, 1.007748969899248, 2.003579147705551, 1.6144343635903182, 0.6636692981790786, 0.9925654840002481, 1.3330465399357165, 1.2281454446983715, 1.5393851064751292, 1.2210912019425368, 1.8794478339397296, 0.9399049543493596, 1.09010124845951, 0.7753886925408942, 0.4490025851743051, 0.44682147224891894, 0.5343564863641872, 1.0504291553885712, 0.7388560660395764, 0.5956047850216576, 0.7594556245841428, 0.4553249399550077, 0.7142353614636627, 2.440720659711186, 2.5333456916303114, 1.4101852572133229]",2.8766032629007654,all31,72.0,72,32,18.757894736842108,paul_cezanne,resolution256,0.9234015523435554,nano_banana_2,,1.250986449738736,available,equal_content
named,"[2.376342007412378, 1.3250144290270038, 0.6556943676948649, 0.6158725123094735, 0.9111489528255785, 1.5149412441482564, 1.007748969899248, 2.003579147705551, 1.6144343635903182, 0.6636692981790786, 0.9925654840002481]",1.4668054394162175,color,72.0,72,32,18.757894736842108,paul_cezanne,resolution256,0.905348485878333,nano_banana_2,,1.2547870405988109,available,equal_content
named,"[1.3330465399357165, 1.2281454446983715, 1.5393851064751292, 1.2210912019425368, 1.8794478339397296, 0.9399049543493596, 1.09010124845951, 0.7753886925408942]",1.166513245271258,spatial,72.0,72,32,18.757894736842108,paul_cezanne,resolution256,1.0427900559951608,nano_banana_2,,1.4919099189918035,available,equal_content
named,"[0.4490025851743051, 0.44682147224891894, 0.5343564863641872, 1.0504291553885712, 0.7388560660395764, 0.5956047850216576, 0.7594556245841428, 0.4553249399550077, 0.7142353614636627, 2.440720659711186, 2.5333456916303114, 1.4101852572133229]",2.282860453168712,texture,72.0,72,32,18.757894736842108,paul_cezanne,resolution256,0.8462757020371064,nano_banana_2,,1.0848949485150465,available,equal_content
named,"[0.9897562137648618, 0.8944801710742425, 0.46832606485198996, 0.6703890123550759, 0.7685827048780631, 1.5466464271008624, 0.9220362548658938, 1.7805325453340286, 1.0386313111452143, 0.49924271443573914, 0.8563737976483601, 1.2818800674217625, 0.8363106060590939, 1.3623366616482055, 1.3353837360829277, 1.4164819425512392, 0.694729859884565, 0.838734989072272, 0.8033025591720347, 0.36935535286022225, 0.4135373476131771, 0.3623867452225646, 0.360990496973235, 0.639223518557294, 0.3286994021285368, 1.6144868589567514, 0.44005404623903616, 0.8134273653420251, 2.0226056280028395, 1.9258587602027974, 1.6343375234732143]",3.689397579134317,all31,55.74193548387097,72,24,23.999999999999996,paul_cezanne,resolution256,0.7989866730764762,nano_banana_2,,0.7832019093919211,available,unambiguous
named,"[0.9897562137648618, 0.8944801710742425, 0.46832606485198996, 0.6703890123550759, 0.7685827048780631, 1.5466464271008624, 0.9220362548658938, 1.7805325453340286, 1.0386313111452143, 0.49924271443573914, 0.8563737976483601]",1.7722782849425434,color,55.74193548387097,72,24,23.999999999999996,paul_cezanne,resolution256,0.704218894932589,nano_banana_2,,0.7900026046321869,available,unambiguous
named,"[1.2818800674217625, 0.8363106060590939, 1.3623366616482055, 1.3353837360829277, 1.4164819425512392, 0.694729859884565, 0.838734989072272, 0.8033025591720347]",1.394987577588461,spatial,55.74193548387097,72,24,23.999999999999996,paul_cezanne,resolution256,0.9440778574878651,nano_banana_2,,0.9465599255779608,available,unambiguous
named,"[0.36935535286022225, 0.4135373476131771, 0.3623867452225646, 0.360990496973235, 0.639223518557294, 0.3286994021285368, 1.6144868589567514, 0.44005404623903616, 0.8134273653420251, 2.0226056280028395, 1.9258587602027974, 1.6343375234732143]",3.114207312489858,texture,55.74193548387097,72,24,23.999999999999996,paul_cezanne,resolution256,0.7519360165907919,nano_banana_2,,0.6532145558801291,available,unambiguous
named,"[1.0503166255723542, 0.8804923475466403, 0.46832606485198996, 0.7786601606451228, 0.7917323246578949, 1.7516214706590032, 0.7825552221610754, 1.3337486307184696, 1.1486707676868013, 0.47826103701382366, 1.1372487473715895, 1.214028296531653, 0.980938398067496, 1.5415586619379844, 1.3392556862478364, 1.5690754309685109, 0.8277152259074781, 1.1986143778675862, 0.7920731574442893, 0.5077870129788605, 0.528628471824346, 0.4549326938495601, 0.5002165911455302, 0.6800315749116539, 0.5526600371611574, 1.7058393843902815, 0.5371063523263376, 0.6298748013812986, 1.8298287733923104, 1.666455470108238, 1.5920332668230013]",4.0732608750883,all31,53.81366459627327,72,19,19.0,paul_cezanne,resolution256,0.8769538665315768,nano_banana_2,,0.9955608615380993,available,native1024
named,"[1.0503166255723542, 0.8804923475466403, 0.46832606485198996, 0.7786601606451228, 0.7917323246578949, 1.7516214706590032, 0.7825552221610754, 1.3337486307184696, 1.1486707676868013, 0.47826103701382366, 1.1372487473715895]",1.8318389693188264,color,53.81366459627327,72,19,19.0,paul_cezanne,resolution256,0.7051001496825899,nano_banana_2,,0.8654119825699979,available,native1024
named,"[1.214028296531653, 0.980938398067496, 1.5415586619379844, 1.3392556862478364, 1.5690754309685109, 0.8277152259074781, 1.1986143778675862, 0.7920731574442893]",1.4037375807300263,spatial,53.81366459627327,72,19,19.0,paul_cezanne,resolution256,0.9833131963971562,nano_banana_2,,1.2243845870553267,available,native1024
named,"[0.5077870129788605, 0.528628471824346, 0.4549326938495601, 0.5002165911455302, 0.6800315749116539, 0.5526600371611574, 1.7058393843902815, 0.5371063523263376, 0.6298748013812986, 1.8298287733923104, 1.666455470108238, 1.5920332668230013]",3.672178828310333,texture,53.81366459627327,72,19,19.0,paul_cezanne,resolution256,0.9199406556334185,nano_banana_2,,0.922088610183051,available,native1024
named,"[1.08517597434114, 1.170929729404964, 0.49782350677856935, 0.6393865970421374, 0.8216649662706393, 1.3365360583531416, 0.6787746959178966, 1.775897924999054, 1.0552502535947974, 0.5743097366433341, 0.9745436301338127, 1.275201684419747, 1.0549782347450831, 1.1893718683334544, 0.8356447878971041, 1.6173713774899279, 0.8085376585355565, 0.9968381044972975, 0.8280279765347881, 0.413100161520121, 0.42279078280550786, 0.4633557494663592, 0.4951686297280433, 0.599623419237703, 0.4132636367154407, 1.0775845302695837, 0.45245203762049263, 0.8808593804184798, 2.2470551191118853, 1.8003382597099662, 1.2110377468689622]",3.4539147852667043,all31,54.13215859030838,72,32,32.0,paul_cezanne,resolution256,0.7998149640456877,nano_banana_2,,0.8923356594406288,available,initial_only
